$Trinity Lake Br2 inflow year 2016 updated YC 06/01/23,
59.458,24.89027325
59.5,24.89027325
59.542,24.89027325
59.583,24.89027325
59.625,24.89027325
59.667,24.89027325
59.708,24.89027325
59.75,24.89027325
59.792,24.89027325
59.833,24.89027325
59.875,24.89027325
59.917,24.89027325
59.958,24.89027325
60,22.51168059
60.042,22.51168059
60.083,22.51168059
60.125,22.51168059
60.167,22.51168059
60.208,22.51168059
60.25,22.51168059
60.292,22.51168059
60.333,22.51168059
60.375,22.51168059
60.417,22.51168059
60.458,22.51168059
60.5,22.51168059
60.542,22.51168059
60.583,22.51168059
60.625,22.51168059
60.667,22.51168059
60.708,22.51168059
60.75,22.51168059
60.792,22.51168059
60.833,22.51168059
60.875,22.51168059
60.917,22.51168059
60.958,22.51168059
61,20.1614045
61.042,20.1614045
61.083,20.1614045
61.125,20.1614045
61.167,20.1614045
61.208,20.1614045
61.25,20.1614045
61.292,20.1614045
61.333,20.1614045
61.375,20.1614045
61.417,20.1614045
61.458,20.1614045
61.5,20.1614045
61.542,20.1614045
61.583,20.1614045
61.625,20.1614045
61.667,20.1614045
61.708,20.1614045
61.75,20.1614045
61.792,20.1614045
61.833,20.1614045
61.875,20.1614045
61.917,20.1614045
61.958,20.1614045
62,20.67110293
62.042,20.67110293
62.083,20.67110293
62.125,20.67110293
62.167,20.67110293
62.208,20.67110293
62.25,20.67110293
62.292,20.67110293
62.333,20.67110293
62.375,20.67110293
62.417,20.67110293
62.458,20.67110293
62.5,20.67110293
62.542,20.67110293
62.583,20.67110293
62.625,20.67110293
62.667,20.67110293
62.708,20.67110293
62.75,20.67110293
62.792,20.67110293
62.833,20.67110293
62.875,20.67110293
62.917,20.67110293
62.958,20.67110293
63,36.24522158
63.042,36.24522158
63.083,36.24522158
63.125,36.24522158
63.167,36.24522158
63.208,36.24522158
63.25,36.24522158
63.292,36.24522158
63.333,36.24522158
63.375,36.24522158
63.417,36.24522158
63.458,36.24522158
63.5,36.24522158
63.542,36.24522158
63.583,36.24522158
63.625,36.24522158
63.667,36.24522158
63.708,36.24522158
63.75,36.24522158
63.792,36.24522158
63.833,36.24522158
63.875,36.24522158
63.917,36.24522158
63.958,36.24522158
64,34.46127708
64.042,34.46127708
64.083,34.46127708
64.125,34.46127708
64.167,34.46127708
64.208,34.46127708
64.25,34.46127708
64.292,34.46127708
64.333,34.46127708
64.375,34.46127708
64.417,34.46127708
64.458,34.46127708
64.5,34.46127708
64.542,34.46127708
64.583,34.46127708
64.625,34.46127708
64.667,34.46127708
64.708,34.46127708
64.75,34.46127708
64.792,34.46127708
64.833,34.46127708
64.875,34.46127708
64.917,34.46127708
64.958,34.46127708
65,104.2899618
65.042,104.2899618
65.083,104.2899618
65.125,104.2899618
65.167,104.2899618
65.208,104.2899618
65.25,104.2899618
65.292,104.2899618
65.333,104.2899618
65.375,104.2899618
65.417,104.2899618
65.458,104.2899618
65.5,104.2899618
65.542,104.2899618
65.583,104.2899618
65.625,104.2899618
65.667,104.2899618
65.708,104.2899618
65.75,104.2899618
65.792,104.2899618
65.833,104.2899618
65.875,104.2899618
65.917,104.2899618
65.958,104.2899618
66,213.0539431
66.042,213.0539431
66.083,213.0539431
66.125,213.0539431
66.167,213.0539431
66.208,213.0539431
66.25,213.0539431
66.292,213.0539431
66.333,213.0539431
66.375,213.0539431
66.417,213.0539431
66.458,213.0539431
66.5,213.0539431
66.542,213.0539431
66.583,213.0539431
66.625,213.0539431
66.667,213.0539431
66.708,213.0539431
66.75,213.0539431
66.792,213.0539431
66.833,213.0539431
66.875,213.0539431
66.917,213.0539431
66.958,213.0539431
67,87.15843126
67.042,87.15843126
67.083,87.15843126
67.125,87.15843126
67.167,87.15843126
67.208,87.15843126
67.25,87.15843126
67.292,87.15843126
67.333,87.15843126
67.375,87.15843126
67.417,87.15843126
67.458,87.15843126
67.5,87.15843126
67.542,87.15843126
67.583,87.15843126
67.625,87.15843126
67.667,87.15843126
67.708,87.15843126
67.75,87.15843126
67.792,87.15843126
67.833,87.15843126
67.875,87.15843126
67.917,87.15843126
67.958,87.15843126
68,60.28599745
68.042,60.28599745
68.083,60.28599745
68.125,60.28599745
68.167,60.28599745
68.208,60.28599745
68.25,60.28599745
68.292,60.28599745
68.333,60.28599745
68.375,60.28599745
68.417,60.28599745
68.458,60.28599745
68.5,60.28599745
68.542,60.28599745
68.583,60.28599745
68.625,60.28599745
68.667,60.28599745
68.708,60.28599745
68.75,60.28599745
68.792,60.28599745
68.833,60.28599745
68.875,60.28599745
68.917,60.28599745
68.958,60.28599745
69,53.29180235
69.042,53.29180235
69.083,53.29180235
69.125,53.29180235
69.167,53.29180235
69.208,53.29180235
69.25,53.29180235
69.292,53.29180235
69.333,53.29180235
69.375,53.29180235
69.417,53.29180235
69.458,53.29180235
69.5,53.29180235
69.542,53.29180235
69.583,53.29180235
69.625,53.29180235
69.667,53.29180235
69.708,53.29180235
69.75,53.29180235
69.792,53.29180235
69.833,53.29180235
69.875,53.29180235
69.917,53.29180235
69.958,53.29180235
70,127.3396574
70.042,127.3396574
70.083,127.3396574
70.125,127.3396574
70.167,127.3396574
70.208,127.3396574
70.25,127.3396574
70.292,127.3396574
70.333,127.3396574
70.375,127.3396574
70.417,127.3396574
70.458,127.3396574
70.5,127.3396574
70.542,127.3396574
70.583,127.3396574
70.625,127.3396574
70.667,127.3396574
70.708,127.3396574
70.75,127.3396574
70.792,127.3396574
70.833,127.3396574
70.875,127.3396574
70.917,127.3396574
70.958,127.3396574
71,136.6841286
71.042,136.6841286
71.083,136.6841286
71.125,136.6841286
71.167,136.6841286
71.208,136.6841286
71.25,136.6841286
71.292,136.6841286
71.333,136.6841286
71.375,136.6841286
71.417,136.6841286
71.458,136.6841286
71.5,136.6841286
71.542,136.6841286
71.583,136.6841286
71.625,136.6841286
71.667,136.6841286
71.708,136.6841286
71.75,136.6841286
71.792,136.6841286
71.833,136.6841286
71.875,136.6841286
71.917,136.6841286
71.958,136.6841286
72,113.9459153
72.042,113.9459153
72.083,113.9459153
72.125,113.9459153
72.167,113.9459153
72.208,113.9459153
72.25,113.9459153
72.292,113.9459153
72.333,113.9459153
72.375,113.9459153
72.417,113.9459153
72.458,113.9459153
72.5,113.9459153
72.542,113.9459153
72.583,113.9459153
72.625,113.9459153
72.667,113.9459153
72.708,113.9459153
72.75,113.9459153
72.792,113.9459153
72.833,113.9459153
72.875,113.9459153
72.917,113.9459153
72.958,113.9459153
73,108.1693331
73.042,108.1693331
73.083,108.1693331
73.125,108.1693331
73.167,108.1693331
73.208,108.1693331
73.25,108.1693331
73.292,108.1693331
73.333,108.1693331
73.375,108.1693331
73.417,108.1693331
73.458,108.1693331
73.5,108.1693331
73.542,108.1693331
73.583,108.1693331
73.625,108.1693331
73.667,108.1693331
73.708,108.1693331
73.75,108.1693331
73.792,108.1693331
73.833,108.1693331
73.875,108.1693331
73.917,108.1693331
73.958,108.1693331
74,100.8353391
74.042,100.8353391
74.083,100.8353391
74.125,100.8353391
74.167,100.8353391
74.208,100.8353391
74.25,100.8353391
74.292,100.8353391
74.333,100.8353391
74.375,100.8353391
74.417,100.8353391
74.458,100.8353391
74.5,100.8353391
74.542,100.8353391
74.583,100.8353391
74.625,100.8353391
74.667,100.8353391
74.708,100.8353391
74.75,100.8353391
74.792,100.8353391
74.833,100.8353391
74.875,100.8353391
74.917,100.8353391
74.958,100.8353391
75,68.24295625
75.042,68.24295625
75.083,68.24295625
75.125,68.24295625
75.167,68.24295625
75.208,68.24295625
75.25,68.24295625
75.292,68.24295625
75.333,68.24295625
75.375,68.24295625
75.417,68.24295625
75.458,68.24295625
75.5,68.24295625
75.542,68.24295625
75.583,68.24295625
75.625,68.24295625
75.667,68.24295625
75.708,68.24295625
75.75,68.24295625
75.792,68.24295625
75.833,68.24295625
75.875,68.24295625
75.917,68.24295625
75.958,68.24295625
76,53.9147671
76.042,53.9147671
76.083,53.9147671
76.125,53.9147671
76.167,53.9147671
76.208,53.9147671
76.25,53.9147671
76.292,53.9147671
76.333,53.9147671
76.375,53.9147671
76.417,53.9147671
76.458,53.9147671
76.5,53.9147671
76.542,53.9147671
76.583,53.9147671
76.625,53.9147671
76.667,53.9147671
76.708,53.9147671
76.75,53.9147671
76.792,53.9147671
76.833,53.9147671
76.875,53.9147671
76.917,53.9147671
76.958,53.9147671
77,47.51522016
77.042,47.51522016
77.083,47.51522016
77.125,47.51522016
77.167,47.51522016
77.208,47.51522016
77.25,47.51522016
77.292,47.51522016
77.333,47.51522016
77.375,47.51522016
77.417,47.51522016
77.458,47.51522016
77.5,47.51522016
77.542,47.51522016
77.583,47.51522016
77.625,47.51522016
77.667,47.51522016
77.708,47.51522016
77.75,47.51522016
77.792,47.51522016
77.833,47.51522016
77.875,47.51522016
77.917,47.51522016
77.958,47.51522016
78,38.8220303
78.042,38.8220303
78.083,38.8220303
78.125,38.8220303
78.167,38.8220303
78.208,38.8220303
78.25,38.8220303
78.292,38.8220303
78.333,38.8220303
78.375,38.8220303
78.417,38.8220303
78.458,38.8220303
78.5,38.8220303
78.542,38.8220303
78.583,38.8220303
78.625,38.8220303
78.667,38.8220303
78.708,38.8220303
78.75,38.8220303
78.792,38.8220303
78.833,38.8220303
78.875,38.8220303
78.917,38.8220303
78.958,38.8220303
79,43.15446694
79.042,43.15446694
79.083,43.15446694
79.125,43.15446694
79.167,43.15446694
79.208,43.15446694
79.25,43.15446694
79.292,43.15446694
79.333,43.15446694
79.375,43.15446694
79.417,43.15446694
79.458,43.15446694
79.5,43.15446694
79.542,43.15446694
79.583,43.15446694
79.625,43.15446694
79.667,43.15446694
79.708,43.15446694
79.75,43.15446694
79.792,43.15446694
79.833,43.15446694
79.875,43.15446694
79.917,43.15446694
79.958,43.15446694
80,72.23559394
80.042,72.23559394
80.083,72.23559394
80.125,72.23559394
80.167,72.23559394
80.208,72.23559394
80.25,72.23559394
80.292,72.23559394
80.333,72.23559394
80.375,72.23559394
80.417,72.23559394
80.458,72.23559394
80.5,72.23559394
80.542,72.23559394
80.583,72.23559394
80.625,72.23559394
80.667,72.23559394
80.708,72.23559394
80.75,72.23559394
80.792,72.23559394
80.833,72.23559394
80.875,72.23559394
80.917,72.23559394
80.958,72.23559394
81,77.72901034
81.042,77.72901034
81.083,77.72901034
81.125,77.72901034
81.167,77.72901034
81.208,77.72901034
81.25,77.72901034
81.292,77.72901034
81.333,77.72901034
81.375,77.72901034
81.417,77.72901034
81.458,77.72901034
81.5,77.72901034
81.542,77.72901034
81.583,77.72901034
81.625,77.72901034
81.667,77.72901034
81.708,77.72901034
81.75,77.72901034
81.792,77.72901034
81.833,77.72901034
81.875,77.72901034
81.917,77.72901034
81.958,77.72901034
82,56.77474161
82.042,56.77474161
82.083,56.77474161
82.125,56.77474161
82.167,56.77474161
82.208,56.77474161
82.25,56.77474161
82.292,56.77474161
82.333,56.77474161
82.375,56.77474161
82.417,56.77474161
82.458,56.77474161
82.5,56.77474161
82.542,56.77474161
82.583,56.77474161
82.625,56.77474161
82.667,56.77474161
82.708,56.77474161
82.75,56.77474161
82.792,56.77474161
82.833,56.77474161
82.875,56.77474161
82.917,56.77474161
82.958,56.77474161
83,45.47642645
83.042,45.47642645
83.083,45.47642645
83.125,45.47642645
83.167,45.47642645
83.208,45.47642645
83.25,45.47642645
83.292,45.47642645
83.333,45.47642645
83.375,45.47642645
83.417,45.47642645
83.458,45.47642645
83.5,45.47642645
83.542,45.47642645
83.583,45.47642645
83.625,45.47642645
83.667,45.47642645
83.708,45.47642645
83.75,45.47642645
83.792,45.47642645
83.833,45.47642645
83.875,45.47642645
83.917,45.47642645
83.958,45.47642645
84,41.00240691
84.042,41.00240691
84.083,41.00240691
84.125,41.00240691
84.167,41.00240691
84.208,41.00240691
84.25,41.00240691
84.292,41.00240691
84.333,41.00240691
84.375,41.00240691
84.417,41.00240691
84.458,41.00240691
84.5,41.00240691
84.542,41.00240691
84.583,41.00240691
84.625,41.00240691
84.667,41.00240691
84.708,41.00240691
84.75,41.00240691
84.792,41.00240691
84.833,41.00240691
84.875,41.00240691
84.917,41.00240691
84.958,41.00240691
85,37.74600028
85.042,37.74600028
85.083,37.74600028
85.125,37.74600028
85.167,37.74600028
85.208,37.74600028
85.25,37.74600028
85.292,37.74600028
85.333,37.74600028
85.375,37.74600028
85.417,37.74600028
85.458,37.74600028
85.5,37.74600028
85.542,37.74600028
85.583,37.74600028
85.625,37.74600028
85.667,37.74600028
85.708,37.74600028
85.75,37.74600028
85.792,37.74600028
85.833,37.74600028
85.875,37.74600028
85.917,37.74600028
85.958,37.74600028
86,35.1125584
86.042,35.1125584
86.083,35.1125584
86.125,35.1125584
86.167,35.1125584
86.208,35.1125584
86.25,35.1125584
86.292,35.1125584
86.333,35.1125584
86.375,35.1125584
86.417,35.1125584
86.458,35.1125584
86.5,35.1125584
86.542,35.1125584
86.583,35.1125584
86.625,35.1125584
86.667,35.1125584
86.708,35.1125584
86.75,35.1125584
86.792,35.1125584
86.833,35.1125584
86.875,35.1125584
86.917,35.1125584
86.958,35.1125584
87,33.15871443
87.042,33.15871443
87.083,33.15871443
87.125,33.15871443
87.167,33.15871443
87.208,33.15871443
87.25,33.15871443
87.292,33.15871443
87.333,33.15871443
87.375,33.15871443
87.417,33.15871443
87.458,33.15871443
87.5,33.15871443
87.542,33.15871443
87.583,33.15871443
87.625,33.15871443
87.667,33.15871443
87.708,33.15871443
87.75,33.15871443
87.792,33.15871443
87.833,33.15871443
87.875,33.15871443
87.917,33.15871443
87.958,33.15871443
88,30.92170466
88.042,30.92170466
88.083,30.92170466
88.125,30.92170466
88.167,30.92170466
88.208,30.92170466
88.25,30.92170466
88.292,30.92170466
88.333,30.92170466
88.375,30.92170466
88.417,30.92170466
88.458,30.92170466
88.5,30.92170466
88.542,30.92170466
88.583,30.92170466
88.625,30.92170466
88.667,30.92170466
88.708,30.92170466
88.75,30.92170466
88.792,30.92170466
88.833,30.92170466
88.875,30.92170466
88.917,30.92170466
88.958,30.92170466
89,27.75024777
89.042,27.75024777
89.083,27.75024777
89.125,27.75024777
89.167,27.75024777
89.208,27.75024777
89.25,27.75024777
89.292,27.75024777
89.333,27.75024777
89.375,27.75024777
89.417,27.75024777
89.458,27.75024777
89.5,27.75024777
89.542,27.75024777
89.583,27.75024777
89.625,27.75024777
89.667,27.75024777
89.708,27.75024777
89.75,27.75024777
89.792,27.75024777
89.833,27.75024777
89.875,27.75024777
89.917,27.75024777
89.958,27.75024777
90,27.75024777
90.042,27.75024777
90.083,27.75024777
90.125,27.75024777
90.167,27.75024777
90.208,27.75024777
90.25,27.75024777
90.292,27.75024777
90.333,27.75024777
90.375,27.75024777
90.417,27.75024777
90.458,27.75024777
90.5,27.75024777
90.542,27.75024777
90.583,27.75024777
90.625,27.75024777
90.667,27.75024777
90.708,27.75024777
90.75,27.75024777
90.792,27.75024777
90.833,27.75024777
90.875,27.75024777
90.917,27.75024777
90.958,27.75024777
91,26.56095144
91.042,26.56095144
91.083,26.56095144
91.125,26.56095144
91.167,26.56095144
91.208,26.56095144
91.25,26.56095144
91.292,26.56095144
91.333,26.56095144
91.375,26.56095144
91.417,26.56095144
91.458,26.56095144
91.5,26.56095144
91.542,26.56095144
91.583,26.56095144
91.625,26.56095144
91.667,26.56095144
91.708,26.56095144
91.75,26.56095144
91.792,26.56095144
91.833,26.56095144
91.875,26.56095144
91.917,26.56095144
91.958,26.56095144
92,20.9825853
92.042,20.9825853
92.083,20.9825853
92.125,20.9825853
92.167,20.9825853
92.208,20.9825853
92.25,20.9825853
92.292,20.9825853
92.333,20.9825853
92.375,20.9825853
92.417,20.9825853
92.458,20.9825853
92.5,20.9825853
92.542,20.9825853
92.583,20.9825853
92.625,20.9825853
92.667,20.9825853
92.708,20.9825853
92.75,20.9825853
92.792,20.9825853
92.833,20.9825853
92.875,20.9825853
92.917,20.9825853
92.958,20.9825853
93,24.04077587
93.042,24.04077587
93.083,24.04077587
93.125,24.04077587
93.167,24.04077587
93.208,24.04077587
93.25,24.04077587
93.292,24.04077587
93.333,24.04077587
93.375,24.04077587
93.417,24.04077587
93.458,24.04077587
93.5,24.04077587
93.542,24.04077587
93.583,24.04077587
93.625,24.04077587
93.667,24.04077587
93.708,24.04077587
93.75,24.04077587
93.792,24.04077587
93.833,24.04077587
93.875,24.04077587
93.917,24.04077587
93.958,24.04077587
94,27.21223276
94.042,27.21223276
94.083,27.21223276
94.125,27.21223276
94.167,27.21223276
94.208,27.21223276
94.25,27.21223276
94.292,27.21223276
94.333,27.21223276
94.375,27.21223276
94.417,27.21223276
94.458,27.21223276
94.5,27.21223276
94.542,27.21223276
94.583,27.21223276
94.625,27.21223276
94.667,27.21223276
94.708,27.21223276
94.75,27.21223276
94.792,27.21223276
94.833,27.21223276
94.875,27.21223276
94.917,27.21223276
94.958,27.21223276
95,26.90075039
95.042,26.90075039
95.083,26.90075039
95.125,26.90075039
95.167,26.90075039
95.208,26.90075039
95.25,26.90075039
95.292,26.90075039
95.333,26.90075039
95.375,26.90075039
95.417,26.90075039
95.458,26.90075039
95.5,26.90075039
95.542,26.90075039
95.583,26.90075039
95.625,26.90075039
95.667,26.90075039
95.708,26.90075039
95.75,26.90075039
95.792,26.90075039
95.833,26.90075039
95.875,26.90075039
95.917,26.90075039
95.958,26.90075039
96,25.39997168
96.042,25.39997168
96.083,25.39997168
96.125,25.39997168
96.167,25.39997168
96.208,25.39997168
96.25,25.39997168
96.292,25.39997168
96.333,25.39997168
96.375,25.39997168
96.417,25.39997168
96.458,25.39997168
96.5,25.39997168
96.542,25.39997168
96.583,25.39997168
96.625,25.39997168
96.667,25.39997168
96.708,25.39997168
96.75,25.39997168
96.792,25.39997168
96.833,25.39997168
96.875,25.39997168
96.917,25.39997168
96.958,25.39997168
97,26.67421775
97.042,26.67421775
97.083,26.67421775
97.125,26.67421775
97.167,26.67421775
97.208,26.67421775
97.25,26.67421775
97.292,26.67421775
97.333,26.67421775
97.375,26.67421775
97.417,26.67421775
97.458,26.67421775
97.5,26.67421775
97.542,26.67421775
97.583,26.67421775
97.625,26.67421775
97.667,26.67421775
97.708,26.67421775
97.75,26.67421775
97.792,26.67421775
97.833,26.67421775
97.875,26.67421775
97.917,26.67421775
97.958,26.67421775
98,34.26306102
98.042,34.26306102
98.083,34.26306102
98.125,34.26306102
98.167,34.26306102
98.208,34.26306102
98.25,34.26306102
98.292,34.26306102
98.333,34.26306102
98.375,34.26306102
98.417,34.26306102
98.458,34.26306102
98.5,34.26306102
98.542,34.26306102
98.583,34.26306102
98.625,34.26306102
98.667,34.26306102
98.708,34.26306102
98.75,34.26306102
98.792,34.26306102
98.833,34.26306102
98.875,34.26306102
98.917,34.26306102
98.958,34.26306102
99,32.47911652
99.042,32.47911652
99.083,32.47911652
99.125,32.47911652
99.167,32.47911652
99.208,32.47911652
99.25,32.47911652
99.292,32.47911652
99.333,32.47911652
99.375,32.47911652
99.417,32.47911652
99.458,32.47911652
99.5,32.47911652
99.542,32.47911652
99.583,32.47911652
99.625,32.47911652
99.667,32.47911652
99.708,32.47911652
99.75,32.47911652
99.792,32.47911652
99.833,32.47911652
99.875,32.47911652
99.917,32.47911652
99.958,32.47911652
100,34.40464392
100.042,34.40464392
100.083,34.40464392
100.125,34.40464392
100.167,34.40464392
100.208,34.40464392
100.25,34.40464392
100.292,34.40464392
100.333,34.40464392
100.375,34.40464392
100.417,34.40464392
100.458,34.40464392
100.5,34.40464392
100.542,34.40464392
100.583,34.40464392
100.625,34.40464392
100.667,34.40464392
100.708,34.40464392
100.75,34.40464392
100.792,34.40464392
100.833,34.40464392
100.875,34.40464392
100.917,34.40464392
100.958,34.40464392
101,40.09627637
101.042,40.09627637
101.083,40.09627637
101.125,40.09627637
101.167,40.09627637
101.208,40.09627637
101.25,40.09627637
101.292,40.09627637
101.333,40.09627637
101.375,40.09627637
101.417,40.09627637
101.458,40.09627637
101.5,40.09627637
101.542,40.09627637
101.583,40.09627637
101.625,40.09627637
101.667,40.09627637
101.708,40.09627637
101.75,40.09627637
101.792,40.09627637
101.833,40.09627637
101.875,40.09627637
101.917,40.09627637
101.958,40.09627637
102,40.94577375
102.042,40.94577375
102.083,40.94577375
102.125,40.94577375
102.167,40.94577375
102.208,40.94577375
102.25,40.94577375
102.292,40.94577375
102.333,40.94577375
102.375,40.94577375
102.417,40.94577375
102.458,40.94577375
102.5,40.94577375
102.542,40.94577375
102.583,40.94577375
102.625,40.94577375
102.667,40.94577375
102.708,40.94577375
102.75,40.94577375
102.792,40.94577375
102.833,40.94577375
102.875,40.94577375
102.917,40.94577375
102.958,40.94577375
103,39.72816084
103.042,39.72816084
103.083,39.72816084
103.125,39.72816084
103.167,39.72816084
103.208,39.72816084
103.25,39.72816084
103.292,39.72816084
103.333,39.72816084
103.375,39.72816084
103.417,39.72816084
103.458,39.72816084
103.5,39.72816084
103.542,39.72816084
103.583,39.72816084
103.625,39.72816084
103.667,39.72816084
103.708,39.72816084
103.75,39.72816084
103.792,39.72816084
103.833,39.72816084
103.875,39.72816084
103.917,39.72816084
103.958,39.72816084
104,32.08268441
104.042,32.08268441
104.083,32.08268441
104.125,32.08268441
104.167,32.08268441
104.208,32.08268441
104.25,32.08268441
104.292,32.08268441
104.333,32.08268441
104.375,32.08268441
104.417,32.08268441
104.458,32.08268441
104.5,32.08268441
104.542,32.08268441
104.583,32.08268441
104.625,32.08268441
104.667,32.08268441
104.708,32.08268441
104.75,32.08268441
104.792,32.08268441
104.833,32.08268441
104.875,32.08268441
104.917,32.08268441
104.958,32.08268441
105,26.67421775
105.042,26.67421775
105.083,26.67421775
105.125,26.67421775
105.167,26.67421775
105.208,26.67421775
105.25,26.67421775
105.292,26.67421775
105.333,26.67421775
105.375,26.67421775
105.417,26.67421775
105.458,26.67421775
105.5,26.67421775
105.542,26.67421775
105.583,26.67421775
105.625,26.67421775
105.667,26.67421775
105.708,26.67421775
105.75,26.67421775
105.792,26.67421775
105.833,26.67421775
105.875,26.67421775
105.917,26.67421775
105.958,26.67421775
106,22.2285148
106.042,22.2285148
106.083,22.2285148
106.125,22.2285148
106.167,22.2285148
106.208,22.2285148
106.25,22.2285148
106.292,22.2285148
106.333,22.2285148
106.375,22.2285148
106.417,22.2285148
106.458,22.2285148
106.5,22.2285148
106.542,22.2285148
106.583,22.2285148
106.625,22.2285148
106.667,22.2285148
106.708,22.2285148
106.75,22.2285148
106.792,22.2285148
106.833,22.2285148
106.875,22.2285148
106.917,22.2285148
106.958,22.2285148
107,20.67110293
107.042,20.67110293
107.083,20.67110293
107.125,20.67110293
107.167,20.67110293
107.208,20.67110293
107.25,20.67110293
107.292,20.67110293
107.333,20.67110293
107.375,20.67110293
107.417,20.67110293
107.458,20.67110293
107.5,20.67110293
107.542,20.67110293
107.583,20.67110293
107.625,20.67110293
107.667,20.67110293
107.708,20.67110293
107.75,20.67110293
107.792,20.67110293
107.833,20.67110293
107.875,20.67110293
107.917,20.67110293
107.958,20.67110293
108,21.63386663
108.042,21.63386663
108.083,21.63386663
108.125,21.63386663
108.167,21.63386663
108.208,21.63386663
108.25,21.63386663
108.292,21.63386663
108.333,21.63386663
108.375,21.63386663
108.417,21.63386663
108.458,21.63386663
108.5,21.63386663
108.542,21.63386663
108.583,21.63386663
108.625,21.63386663
108.667,21.63386663
108.708,21.63386663
108.75,21.63386663
108.792,21.63386663
108.833,21.63386663
108.875,21.63386663
108.917,21.63386663
108.958,21.63386663
109,23.50276087
109.042,23.50276087
109.083,23.50276087
109.125,23.50276087
109.167,23.50276087
109.208,23.50276087
109.25,23.50276087
109.292,23.50276087
109.333,23.50276087
109.375,23.50276087
109.417,23.50276087
109.458,23.50276087
109.5,23.50276087
109.542,23.50276087
109.583,23.50276087
109.625,23.50276087
109.667,23.50276087
109.708,23.50276087
109.75,23.50276087
109.792,23.50276087
109.833,23.50276087
109.875,23.50276087
109.917,23.50276087
109.958,23.50276087
110,25.42828826
110.042,25.42828826
110.083,25.42828826
110.125,25.42828826
110.167,25.42828826
110.208,25.42828826
110.25,25.42828826
110.292,25.42828826
110.333,25.42828826
110.375,25.42828826
110.417,25.42828826
110.458,25.42828826
110.5,25.42828826
110.542,25.42828826
110.583,25.42828826
110.625,25.42828826
110.667,25.42828826
110.708,25.42828826
110.75,25.42828826
110.792,25.42828826
110.833,25.42828826
110.875,25.42828826
110.917,25.42828826
110.958,25.42828826
111,26.64590118
111.042,26.64590118
111.083,26.64590118
111.125,26.64590118
111.167,26.64590118
111.208,26.64590118
111.25,26.64590118
111.292,26.64590118
111.333,26.64590118
111.375,26.64590118
111.417,26.64590118
111.458,26.64590118
111.5,26.64590118
111.542,26.64590118
111.583,26.64590118
111.625,26.64590118
111.667,26.64590118
111.708,26.64590118
111.75,26.64590118
111.792,26.64590118
111.833,26.64590118
111.875,26.64590118
111.917,26.64590118
111.958,26.64590118
112,25.03185615
112.042,25.03185615
112.083,25.03185615
112.125,25.03185615
112.167,25.03185615
112.208,25.03185615
112.25,25.03185615
112.292,25.03185615
112.333,25.03185615
112.375,25.03185615
112.417,25.03185615
112.458,25.03185615
112.5,25.03185615
112.542,25.03185615
112.583,25.03185615
112.625,25.03185615
112.667,25.03185615
112.708,25.03185615
112.75,25.03185615
112.792,25.03185615
112.833,25.03185615
112.875,25.03185615
112.917,25.03185615
112.958,25.03185615
113,31.45971967
113.042,31.45971967
113.083,31.45971967
113.125,31.45971967
113.167,31.45971967
113.208,31.45971967
113.25,31.45971967
113.292,31.45971967
113.333,31.45971967
113.375,31.45971967
113.417,31.45971967
113.458,31.45971967
113.5,31.45971967
113.542,31.45971967
113.583,31.45971967
113.625,31.45971967
113.667,31.45971967
113.708,31.45971967
113.75,31.45971967
113.792,31.45971967
113.833,31.45971967
113.875,31.45971967
113.917,31.45971967
113.958,31.45971967
114,23.5877106
114.042,23.5877106
114.083,23.5877106
114.125,23.5877106
114.167,23.5877106
114.208,23.5877106
114.25,23.5877106
114.292,23.5877106
114.333,23.5877106
114.375,23.5877106
114.417,23.5877106
114.458,23.5877106
114.5,23.5877106
114.542,23.5877106
114.583,23.5877106
114.625,23.5877106
114.667,23.5877106
114.708,23.5877106
114.75,23.5877106
114.792,23.5877106
114.833,23.5877106
114.875,23.5877106
114.917,23.5877106
114.958,23.5877106
115,19.3402237
115.042,19.3402237
115.083,19.3402237
115.125,19.3402237
115.167,19.3402237
115.208,19.3402237
115.25,19.3402237
115.292,19.3402237
115.333,19.3402237
115.375,19.3402237
115.417,19.3402237
115.458,19.3402237
115.5,19.3402237
115.542,19.3402237
115.583,19.3402237
115.625,19.3402237
115.667,19.3402237
115.708,19.3402237
115.75,19.3402237
115.792,19.3402237
115.833,19.3402237
115.875,19.3402237
115.917,19.3402237
115.958,19.3402237
116,20.18972108
116.042,20.18972108
116.083,20.18972108
116.125,20.18972108
116.167,20.18972108
116.208,20.18972108
116.25,20.18972108
116.292,20.18972108
116.333,20.18972108
116.375,20.18972108
116.417,20.18972108
116.458,20.18972108
116.5,20.18972108
116.542,20.18972108
116.583,20.18972108
116.625,20.18972108
116.667,20.18972108
116.708,20.18972108
116.75,20.18972108
116.792,20.18972108
116.833,20.18972108
116.875,20.18972108
116.917,20.18972108
116.958,20.18972108
117,16.0555005
117.042,16.0555005
117.083,16.0555005
117.125,16.0555005
117.167,16.0555005
117.208,16.0555005
117.25,16.0555005
117.292,16.0555005
117.333,16.0555005
117.375,16.0555005
117.417,16.0555005
117.458,16.0555005
117.5,16.0555005
117.542,16.0555005
117.583,16.0555005
117.625,16.0555005
117.667,16.0555005
117.708,16.0555005
117.75,16.0555005
117.792,16.0555005
117.833,16.0555005
117.875,16.0555005
117.917,16.0555005
117.958,16.0555005
118,16.48024919
118.042,16.48024919
118.083,16.48024919
