$Trinity lake Swift Cr inflow year updated 2016 YC 06/01/23,
",,,",
Jday,USBR TL Inflow (QI)
199.75,1.387512389
199.792,1.387512389
199.833,1.387512389
199.875,1.387512389
199.917,1.387512389
199.958,1.387512389
200,1.387512389
200.042,1.387512389
200.083,1.387512389
200.125,1.387512389
200.167,1.387512389
200.208,1.387512389
200.25,1.387512389
200.292,1.387512389
200.333,1.387512389
200.375,1.387512389
200.417,1.387512389
200.458,1.387512389
200.5,1.387512389
200.542,1.387512389
200.583,1.387512389
200.625,1.387512389
200.667,1.387512389
200.708,1.387512389
200.75,1.387512389
200.792,1.387512389
200.833,1.387512389
200.875,1.387512389
200.917,1.387512389
200.958,1.387512389
201,1.387512389
201.042,1.387512389
201.083,1.387512389
201.125,1.387512389
201.167,1.387512389
201.208,1.387512389
201.25,1.387512389
201.292,1.387512389
201.333,1.387512389
201.375,1.387512389
201.417,1.387512389
201.458,1.387512389
201.5,1.387512389
201.542,1.387512389
201.583,1.387512389
201.625,1.387512389
201.667,1.387512389
201.708,1.387512389
201.75,1.387512389
201.792,1.387512389
201.833,1.387512389
201.875,1.387512389
201.917,1.387512389
201.958,1.387512389
202,1.387512389
202.042,1.387512389
202.083,1.387512389
202.125,1.387512389
202.167,1.387512389
202.208,1.387512389
202.25,1.387512389
202.292,1.387512389
202.333,1.387512389
202.375,1.387512389
202.417,1.387512389
202.458,1.387512389
202.5,1.387512389
202.542,1.387512389
202.583,1.387512389
202.625,1.387512389
202.667,1.387512389
202.708,1.387512389
202.75,1.387512389
202.792,1.387512389
202.833,1.387512389
202.875,1.387512389
202.917,1.387512389
202.958,1.387512389
203,1.387512389
203.042,1.387512389
203.083,1.387512389
203.125,1.387512389
203.167,1.387512389
203.208,1.387512389
203.25,1.387512389
203.292,1.387512389
203.333,1.387512389
203.375,1.387512389
203.417,1.387512389
203.458,1.387512389
203.5,1.387512389
203.542,1.387512389
203.583,1.387512389
203.625,1.387512389
203.667,1.387512389
203.708,1.387512389
203.75,1.387512389
203.792,1.387512389
203.833,1.387512389
203.875,1.387512389
203.917,1.387512389
203.958,1.387512389
204,1.387512389
204.042,1.387512389
204.083,1.387512389
204.125,1.387512389
204.167,1.387512389
204.208,1.387512389
204.25,1.387512389
204.292,1.387512389
204.333,1.387512389
204.375,1.387512389
204.417,1.387512389
204.458,1.387512389
204.5,1.387512389
204.542,1.387512389
204.583,1.387512389
204.625,1.387512389
204.667,1.387512389
204.708,1.387512389
204.75,1.387512389
204.792,1.387512389
204.833,1.387512389
204.875,1.387512389
204.917,1.387512389
204.958,1.387512389
205,1.387512389
205.042,1.387512389
205.083,1.387512389
205.125,1.387512389
205.167,1.387512389
205.208,1.387512389
205.25,1.387512389
205.292,1.387512389
205.333,1.387512389
205.375,1.387512389
205.417,1.387512389
205.458,1.387512389
205.5,1.387512389
205.542,1.387512389
205.583,1.387512389
205.625,1.387512389
205.667,1.387512389
205.708,1.387512389
205.75,1.387512389
205.792,1.387512389
205.833,1.387512389
205.875,1.387512389
205.917,1.387512389
205.958,1.387512389
206,1.387512389
206.042,1.387512389
206.083,1.387512389
206.125,1.387512389
206.167,1.387512389
206.208,1.387512389
206.25,1.387512389
206.292,1.387512389
206.333,1.387512389
206.375,1.387512389
206.417,1.387512389
206.458,1.387512389
206.5,1.387512389
206.542,1.387512389
206.583,1.387512389
206.625,1.387512389
206.667,1.387512389
206.708,1.387512389
206.75,1.387512389
206.792,1.387512389
206.833,1.387512389
206.875,1.387512389
206.917,1.387512389
206.958,1.387512389
207,1.387512389
207.042,1.387512389
207.083,1.387512389
207.125,1.387512389
207.167,1.387512389
207.208,1.387512389
207.25,1.387512389
207.292,1.387512389
207.333,1.387512389
207.375,1.387512389
207.417,1.387512389
207.458,1.387512389
207.5,1.387512389
207.542,1.387512389
207.583,1.387512389
207.625,1.387512389
207.667,1.387512389
207.708,1.387512389
207.75,1.387512389
207.792,1.387512389
207.833,1.387512389
207.875,1.387512389
207.917,1.387512389
207.958,1.387512389
208,1.387512389
208.042,1.387512389
208.083,1.387512389
208.125,1.387512389
208.167,1.387512389
208.208,1.387512389
208.25,1.387512389
208.292,1.387512389
208.333,1.387512389
208.375,1.387512389
208.417,1.387512389
208.458,1.387512389
208.5,1.387512389
208.542,1.387512389
208.583,1.387512389
208.625,1.387512389
208.667,1.387512389
208.708,1.387512389
208.75,1.387512389
208.792,1.387512389
208.833,1.387512389
208.875,1.387512389
208.917,1.387512389
208.958,1.387512389
209,1.387512389
209.042,1.387512389
209.083,1.387512389
209.125,1.387512389
209.167,1.387512389
209.208,1.387512389
209.25,1.387512389
209.292,1.387512389
209.333,1.387512389
209.375,1.387512389
209.417,1.387512389
209.458,1.387512389
209.5,1.387512389
209.542,1.387512389
209.583,1.387512389
209.625,1.387512389
209.667,1.387512389
209.708,1.387512389
209.75,1.387512389
209.792,1.387512389
209.833,1.387512389
209.875,1.387512389
209.917,1.387512389
209.958,1.387512389
210,1.387512389
210.042,1.387512389
210.083,1.387512389
210.125,1.387512389
210.167,1.387512389
210.208,1.387512389
210.25,1.387512389
210.292,1.387512389
210.333,1.387512389
210.375,1.387512389
210.417,1.387512389
210.458,1.387512389
210.5,1.387512389
210.542,1.387512389
210.583,1.387512389
210.625,1.387512389
210.667,1.387512389
210.708,1.387512389
210.75,1.387512389
210.792,1.387512389
210.833,1.387512389
210.875,1.387512389
210.917,1.387512389
210.958,1.387512389
211,1.387512389
211.042,1.387512389
211.083,1.387512389
211.125,1.387512389
211.167,1.387512389
211.208,1.387512389
211.25,1.387512389
211.292,1.387512389
211.333,1.387512389
211.375,1.387512389
211.417,1.387512389
211.458,1.387512389
211.5,1.387512389
211.542,1.387512389
211.583,1.387512389
211.625,1.387512389
211.667,1.387512389
211.708,1.387512389
211.75,1.387512389
211.792,1.387512389
211.833,1.387512389
211.875,1.387512389
211.917,1.387512389
211.958,1.387512389
212,1.387512389
212.042,1.387512389
212.083,1.387512389
212.125,1.387512389
212.167,1.387512389
212.208,1.387512389
212.25,1.387512389
212.292,1.387512389
212.333,1.387512389
212.375,1.387512389
212.417,1.387512389
212.458,1.387512389
212.5,1.387512389
212.542,1.387512389
212.583,1.387512389
212.625,1.387512389
212.667,1.387512389
212.708,1.387512389
212.75,1.387512389
212.792,1.387512389
212.833,1.387512389
212.875,1.387512389
212.917,1.387512389
212.958,1.387512389
213,1.387512389
213.042,1.387512389
213.083,1.387512389
213.125,1.387512389
213.167,1.387512389
213.208,1.387512389
213.25,1.387512389
213.292,1.387512389
213.333,1.387512389
213.375,1.387512389
213.417,1.387512389
213.458,1.387512389
213.5,1.387512389
213.542,1.387512389
213.583,1.387512389
213.625,1.387512389
213.667,1.387512389
213.708,1.387512389
213.75,1.387512389
213.792,1.387512389
213.833,1.387512389
213.875,1.387512389
213.917,1.387512389
213.958,1.387512389
214,0.45306527
214.042,0.45306527
214.083,0.45306527
214.125,0.45306527
214.167,0.45306527
214.208,0.45306527
214.25,0.45306527
214.292,0.45306527
214.333,0.45306527
214.375,0.45306527
214.417,0.45306527
214.458,0.45306527
214.5,0.45306527
214.542,0.45306527
214.583,0.45306527
214.625,0.45306527
214.667,0.45306527
214.708,0.45306527
214.75,0.45306527
214.792,0.45306527
214.833,0.45306527
214.875,0.45306527
214.917,0.45306527
214.958,0.45306527
215,0.45306527
215.042,0.45306527
215.083,0.45306527
215.125,0.45306527
215.167,0.45306527
215.208,0.45306527
215.25,0.45306527
215.292,0.45306527
215.333,0.45306527
215.375,0.45306527
215.417,0.45306527
215.458,0.45306527
215.5,0.45306527
215.542,0.45306527
215.583,0.45306527
215.625,0.45306527
215.667,0.45306527
215.708,0.45306527
215.75,0.45306527
215.792,0.45306527
215.833,0.45306527
215.875,0.45306527
215.917,0.45306527
215.958,0.45306527
216,0.45306527
216.042,0.45306527
216.083,0.45306527
216.125,0.45306527
216.167,0.45306527
216.208,0.45306527
216.25,0.45306527
216.292,0.45306527
216.333,0.45306527
216.375,0.45306527
216.417,0.45306527
216.458,0.45306527
216.5,0.45306527
216.542,0.45306527
216.583,0.45306527
216.625,0.45306527
216.667,0.45306527
216.708,0.45306527
216.75,0.45306527
216.792,0.45306527
216.833,0.45306527
216.875,0.45306527
216.917,0.45306527
216.958,0.45306527
217,0.45306527
217.042,0.45306527
217.083,0.45306527
217.125,0.45306527
217.167,0.45306527
217.208,0.45306527
217.25,0.45306527
217.292,0.45306527
217.333,0.45306527
217.375,0.45306527
217.417,0.45306527
217.458,0.45306527
217.5,0.45306527
217.542,0.45306527
217.583,0.45306527
217.625,0.45306527
217.667,0.45306527
217.708,0.45306527
217.75,0.45306527
217.792,0.45306527
217.833,0.45306527
217.875,0.45306527
217.917,0.45306527
217.958,0.45306527
218,0.45306527
218.042,0.45306527
218.083,0.45306527
218.125,0.45306527
218.167,0.45306527
218.208,0.45306527
218.25,0.45306527
218.292,0.45306527
218.333,0.45306527
218.375,0.45306527
218.417,0.45306527
218.458,0.45306527
218.5,0.45306527
218.542,0.45306527
218.583,0.45306527
218.625,0.45306527
218.667,0.45306527
218.708,0.45306527
218.75,0.45306527
218.792,0.45306527
218.833,0.45306527
218.875,0.45306527
218.917,0.45306527
218.958,0.45306527
219,0.45306527
219.042,0.45306527
219.083,0.45306527
219.125,0.45306527
219.167,0.45306527
219.208,0.45306527
219.25,0.45306527
219.292,0.45306527
219.333,0.45306527
219.375,0.45306527
219.417,0.45306527
219.458,0.45306527
219.5,0.45306527
219.542,0.45306527
219.583,0.45306527
219.625,0.45306527
219.667,0.45306527
219.708,0.45306527
219.75,0.45306527
219.792,0.45306527
219.833,0.45306527
219.875,0.45306527
219.917,0.45306527
219.958,0.45306527
220,0.45306527
220.042,0.45306527
220.083,0.45306527
220.125,0.45306527
220.167,0.45306527
220.208,0.45306527
220.25,0.45306527
220.292,0.45306527
220.333,0.45306527
220.375,0.45306527
220.417,0.45306527
220.458,0.45306527
220.5,0.45306527
220.542,0.45306527
220.583,0.45306527
220.625,0.45306527
220.667,0.45306527
220.708,0.45306527
220.75,0.45306527
220.792,0.45306527
220.833,0.45306527
220.875,0.45306527
220.917,0.45306527
220.958,0.45306527
221,0.45306527
221.042,0.45306527
221.083,0.45306527
221.125,0.45306527
221.167,0.45306527
221.208,0.45306527
221.25,0.45306527
221.292,0.45306527
221.333,0.45306527
221.375,0.45306527
221.417,0.45306527
221.458,0.45306527
221.5,0.45306527
221.542,0.45306527
221.583,0.45306527
221.625,0.45306527
221.667,0.45306527
221.708,0.45306527
221.75,0.45306527
221.792,0.45306527
221.833,0.45306527
221.875,0.45306527
221.917,0.45306527
221.958,0.45306527
222,0.45306527
222.042,0.45306527
222.083,0.45306527
222.125,0.45306527
222.167,0.45306527
222.208,0.45306527
222.25,0.45306527
222.292,0.45306527
222.333,0.45306527
222.375,0.45306527
222.417,0.45306527
222.458,0.45306527
222.5,0.45306527
222.542,0.45306527
222.583,0.45306527
222.625,0.45306527
222.667,0.45306527
222.708,0.45306527
222.75,0.45306527
222.792,0.45306527
222.833,0.45306527
222.875,0.45306527
222.917,0.45306527
222.958,0.45306527
223,0.45306527
223.042,0.45306527
223.083,0.45306527
223.125,0.45306527
223.167,0.45306527
223.208,0.45306527
223.25,0.45306527
223.292,0.45306527
223.333,0.45306527
223.375,0.45306527
223.417,0.45306527
223.458,0.45306527
223.5,0.45306527
223.542,0.45306527
223.583,0.45306527
223.625,0.45306527
223.667,0.45306527
223.708,0.45306527
223.75,0.45306527
223.792,0.45306527
223.833,0.45306527
223.875,0.45306527
223.917,0.45306527
223.958,0.45306527
224,0.45306527
224.042,0.45306527
224.083,0.45306527
224.125,0.45306527
224.167,0.45306527
224.208,0.45306527
224.25,0.45306527
224.292,0.45306527
224.333,0.45306527
224.375,0.45306527
224.417,0.45306527
224.458,0.45306527
224.5,0.45306527
224.542,0.45306527
224.583,0.45306527
224.625,0.45306527
224.667,0.45306527
224.708,0.45306527
224.75,0.45306527
224.792,0.45306527
224.833,0.45306527
224.875,0.45306527
224.917,0.45306527
224.958,0.45306527
225,0.45306527
225.042,0.45306527
225.083,0.45306527
225.125,0.45306527
225.167,0.45306527
225.208,0.45306527
225.25,0.45306527
225.292,0.45306527
225.333,0.45306527
225.375,0.45306527
225.417,0.45306527
225.458,0.45306527
225.5,0.45306527
225.542,0.45306527
225.583,0.45306527
225.625,0.45306527
225.667,0.45306527
225.708,0.45306527
225.75,0.45306527
225.792,0.45306527
225.833,0.45306527
225.875,0.45306527
225.917,0.45306527
225.958,0.45306527
226,0.45306527
226.042,0.45306527
226.083,0.45306527
226.125,0.45306527
226.167,0.45306527
226.208,0.45306527
226.25,0.45306527
226.292,0.45306527
226.333,0.45306527
226.375,0.45306527
226.417,0.45306527
226.458,0.45306527
226.5,0.45306527
226.542,0.45306527
226.583,0.45306527
226.625,0.45306527
226.667,0.45306527
226.708,0.45306527
226.75,0.45306527
226.792,0.45306527
226.833,0.45306527
226.875,0.45306527
226.917,0.45306527
226.958,0.45306527
227,0.45306527
227.042,0.45306527
227.083,0.45306527
227.125,0.45306527
227.167,0.45306527
227.208,0.45306527
227.25,0.45306527
227.292,0.45306527
227.333,0.45306527
227.375,0.45306527
227.417,0.45306527
227.458,0.45306527
227.5,0.45306527
227.542,0.45306527
227.583,0.45306527
227.625,0.45306527
227.667,0.45306527
227.708,0.45306527
227.75,0.45306527
227.792,0.45306527
227.833,0.45306527
227.875,0.45306527
227.917,0.45306527
227.958,0.45306527
228,0.45306527
228.042,0.45306527
228.083,0.45306527
228.125,0.45306527
228.167,0.45306527
228.208,0.45306527
228.25,0.45306527
228.292,0.45306527
228.333,0.45306527
228.375,0.45306527
228.417,0.45306527
228.458,0.45306527
228.5,0.45306527
228.542,0.45306527
228.583,0.45306527
228.625,0.45306527
228.667,0.45306527
228.708,0.45306527
228.75,0.45306527
228.792,0.45306527
228.833,0.45306527
228.875,0.45306527
228.917,0.45306527
228.958,0.45306527
229,0.45306527
229.042,0.45306527
229.083,0.45306527
229.125,0.45306527
229.167,0.45306527
229.208,0.45306527
229.25,0.45306527
229.292,0.45306527
229.333,0.45306527
229.375,0.45306527
229.417,0.45306527
229.458,0.45306527
229.5,0.45306527
229.542,0.45306527
229.583,0.45306527
229.625,0.45306527
229.667,0.45306527
229.708,0.45306527
229.75,0.45306527
229.792,0.45306527
229.833,0.45306527
229.875,0.45306527
229.917,0.45306527
229.958,0.45306527
230,0.45306527
230.042,0.45306527
230.083,0.45306527
230.125,0.45306527
230.167,0.45306527
230.208,0.45306527
230.25,0.45306527
230.292,0.45306527
230.333,0.45306527
230.375,0.45306527
230.417,0.45306527
230.458,0.45306527
230.5,0.45306527
230.542,0.45306527
230.583,0.45306527
230.625,0.45306527
230.667,0.45306527
230.708,0.45306527
230.75,0.45306527
230.792,0.45306527
230.833,0.45306527
230.875,0.45306527
230.917,0.45306527
230.958,0.45306527
231,0.45306527
231.042,0.45306527
231.083,0.45306527
231.125,0.45306527
231.167,0.45306527
231.208,0.45306527
231.25,0.45306527
231.292,0.45306527
231.333,0.45306527
231.375,0.45306527
231.417,0.45306527
231.458,0.45306527
231.5,0.45306527
231.542,0.45306527
231.583,0.45306527
231.625,0.45306527
231.667,0.45306527
231.708,0.45306527
231.75,0.45306527
231.792,0.45306527
231.833,0.45306527
231.875,0.45306527
231.917,0.45306527
231.958,0.45306527
232,0.45306527
232.042,0.45306527
232.083,0.45306527
232.125,0.45306527
232.167,0.45306527
232.208,0.45306527
232.25,0.45306527
232.292,0.45306527
232.333,0.45306527
232.375,0.45306527
232.417,0.45306527
232.458,0.45306527
232.5,0.45306527
232.542,0.45306527
232.583,0.45306527
232.625,0.45306527
232.667,0.45306527
232.708,0.45306527
232.75,0.45306527
232.792,0.45306527
232.833,0.45306527
232.875,0.45306527
232.917,0.45306527
232.958,0.45306527
233,0.45306527
233.042,0.45306527
233.083,0.45306527
233.125,0.45306527
233.167,0.45306527
233.208,0.45306527
233.25,0.45306527
233.292,0.45306527
233.333,0.45306527
233.375,0.45306527
233.417,0.45306527
233.458,0.45306527
233.5,0.45306527
233.542,0.45306527
233.583,0.45306527
233.625,0.45306527
233.667,0.45306527
233.708,0.45306527
233.75,0.45306527
233.792,0.45306527
233.833,0.45306527
233.875,0.45306527
233.917,0.45306527
233.958,0.45306527
234,0.45306527
234.042,0.45306527
234.083,0.45306527
234.125,0.45306527
234.167,0.45306527
234.208,0.45306527
234.25,0.45306527
234.292,0.45306527
234.333,0.45306527
234.375,0.45306527
234.417,0.45306527
234.458,0.45306527
234.5,0.45306527
234.542,0.45306527
234.583,0.45306527
234.625,0.45306527
234.667,0.45306527
234.708,0.45306527
234.75,0.45306527
234.792,0.45306527
234.833,0.45306527
234.875,0.45306527
234.917,0.45306527
234.958,0.45306527
235,0.45306527
235.042,0.45306527
235.083,0.45306527
235.125,0.45306527
235.167,0.45306527
235.208,0.45306527
235.25,0.45306527
235.292,0.45306527
235.333,0.45306527
235.375,0.45306527
235.417,0.45306527
235.458,0.45306527
235.5,0.45306527
235.542,0.45306527
235.583,0.45306527
235.625,0.45306527
235.667,0.45306527
235.708,0.45306527
235.75,0.45306527
235.792,0.45306527
235.833,0.45306527
235.875,0.45306527
235.917,0.45306527
235.958,0.45306527
236,0.45306527
236.042,0.45306527
236.083,0.45306527
236.125,0.45306527
236.167,0.45306527
236.208,0.45306527
236.25,0.45306527
236.292,0.45306527
236.333,0.45306527
236.375,0.45306527
236.417,0.45306527
236.458,0.45306527
236.5,0.45306527
236.542,0.45306527
236.583,0.45306527
236.625,0.45306527
236.667,0.45306527
236.708,0.45306527
236.75,0.45306527
236.792,0.45306527
236.833,0.45306527
236.875,0.45306527
236.917,0.45306527
236.958,0.45306527
237,0.45306527
237.042,0.45306527
237.083,0.45306527
237.125,0.45306527
237.167,0.45306527
237.208,0.45306527
237.25,0.45306527
237.292,0.45306527
237.333,0.45306527
237.375,0.45306527
237.417,0.45306527
237.458,0.45306527
237.5,0.45306527
237.542,0.45306527
237.583,0.45306527
237.625,0.45306527
237.667,0.45306527
237.708,0.45306527
237.75,0.45306527
237.792,0.45306527
237.833,0.45306527
237.875,0.45306527
237.917,0.45306527
237.958,0.45306527
238,0.45306527
238.042,0.45306527
238.083,0.45306527
238.125,0.45306527
238.167,0.45306527
238.208,0.45306527
238.25,0.45306527
238.292,0.45306527
238.333,0.45306527
238.375,0.45306527
238.417,0.45306527
238.458,0.45306527
238.5,0.45306527
238.542,0.45306527
238.583,0.45306527
238.625,0.45306527
238.667,0.45306527
238.708,0.45306527
238.75,0.45306527
238.792,0.45306527
238.833,0.45306527
238.875,0.45306527
238.917,0.45306527
238.958,0.45306527
239,0.45306527
239.042,0.45306527
239.083,0.45306527
239.125,0.45306527
239.167,0.45306527
239.208,0.45306527
239.25,0.45306527
239.292,0.45306527
239.333,0.45306527
239.375,0.45306527
239.417,0.45306527
239.458,0.45306527
239.5,0.45306527
239.542,0.45306527
239.583,0.45306527
239.625,0.45306527
239.667,0.45306527
239.708,0.45306527
239.75,0.45306527
239.792,0.45306527
239.833,0.45306527
239.875,0.45306527
239.917,0.45306527
239.958,0.45306527
240,0.45306527
240.042,0.45306527
240.083,0.45306527
240.125,0.45306527
240.167,0.45306527
240.208,0.45306527
240.25,0.45306527
240.292,0.45306527
240.333,0.45306527
240.375,0.45306527
240.417,0.45306527
240.458,0.45306527
240.5,0.45306527
240.542,0.45306527
240.583,0.45306527
240.625,0.45306527
240.667,0.45306527
240.708,0.45306527
240.75,0.45306527
240.792,0.45306527
240.833,0.45306527
240.875,0.45306527
240.917,0.45306527
240.958,0.45306527
241,0.45306527
241.042,0.45306527
241.083,0.45306527
241.125,0.45306527
241.167,0.45306527
241.208,0.45306527
241.25,0.45306527
241.292,0.45306527
241.333,0.45306527
241.375,0.45306527
241.417,0.45306527
241.458,0.45306527
241.5,0.45306527
241.542,0.45306527
241.583,0.45306527
241.625,0.45306527
241.667,0.45306527
241.708,0.45306527
241.75,0.45306527
241.792,0.45306527
241.833,0.45306527
241.875,0.45306527
241.917,0.45306527
241.958,0.45306527
242,0.45306527
242.042,0.45306527
242.083,0.45306527
242.125,0.45306527
242.167,0.45306527
242.208,0.45306527
242.25,0.45306527
242.292,0.45306527
242.333,0.45306527
242.375,0.45306527
242.417,0.45306527
242.458,0.45306527
242.5,0.45306527
242.542,0.45306527
242.583,0.45306527
242.625,0.45306527
242.667,0.45306527
242.708,0.45306527
242.75,0.45306527
242.792,0.45306527
242.833,0.45306527
242.875,0.45306527
242.917,0.45306527
242.958,0.45306527
243,0.45306527
243.042,0.45306527
243.083,0.45306527
243.125,0.45306527
243.167,0.45306527
243.208,0.45306527
243.25,0.45306527
243.292,0.45306527
243.333,0.45306527
243.375,0.45306527
243.417,0.45306527
243.458,0.45306527
243.5,0.45306527
243.542,0.45306527
243.583,0.45306527
243.625,0.45306527
243.667,0.45306527
243.708,0.45306527
243.75,0.45306527
243.792,0.45306527
243.833,0.45306527
243.875,0.45306527
243.917,0.45306527
243.958,0.45306527
244,0.45306527
244.042,0.45306527
244.083,0.45306527
244.125,0.45306527
244.167,0.45306527
244.208,0.45306527
244.25,0.45306527
244.292,0.45306527
244.333,0.45306527
244.375,0.45306527
244.417,0.45306527
244.458,0.45306527
244.5,0.45306527
244.542,0.45306527
244.583,0.45306527
244.625,0.45306527
244.667,0.45306527
244.708,0.45306527
244.75,0.45306527
244.792,0.45306527
244.833,0.45306527
244.875,0.45306527
244.917,0.45306527
244.958,0.45306527
245,0.198216056
245.042,0.198216056
245.083,0.198216056
245.125,0.198216056
245.167,0.198216056
245.208,0.198216056
245.25,0.198216056
245.292,0.198216056
245.333,0.198216056
245.375,0.198216056
245.417,0.198216056
245.458,0.198216056
245.5,0.198216056
245.542,0.198216056
245.583,0.198216056
245.625,0.198216056
245.667,0.198216056
245.708,0.198216056
245.75,0.198216056
245.792,0.198216056
245.833,0.198216056
245.875,0.198216056
245.917,0.198216056
245.958,0.198216056
246,0.198216056
246.042,0.198216056
246.083,0.198216056
246.125,0.198216056
246.167,0.198216056
246.208,0.198216056
246.25,0.198216056
246.292,0.198216056
246.333,0.198216056
246.375,0.198216056
246.417,0.198216056
246.458,0.198216056
246.5,0.198216056
246.542,0.198216056
246.583,0.198216056
246.625,0.198216056
246.667,0.198216056
246.708,0.198216056
246.75,0.198216056
246.792,0.198216056
246.833,0.198216056
246.875,0.198216056
246.917,0.198216056
246.958,0.198216056
247,0.198216056
247.042,0.198216056
247.083,0.198216056
247.125,0.198216056
247.167,0.198216056
247.208,0.198216056
247.25,0.198216056
247.292,0.198216056
247.333,0.198216056
247.375,0.198216056
247.417,0.198216056
247.458,0.198216056
247.5,0.198216056
247.542,0.198216056
247.583,0.198216056
247.625,0.198216056
247.667,0.198216056
247.708,0.198216056
247.75,0.198216056
247.792,0.198216056
247.833,0.198216056
247.875,0.198216056
247.917,0.198216056
247.958,0.198216056
248,0.198216056
248.042,0.198216056
248.083,0.198216056
248.125,0.198216056
248.167,0.198216056
248.208,0.198216056
248.25,0.198216056
248.292,0.198216056
248.333,0.198216056
248.375,0.198216056
248.417,0.198216056
248.458,0.198216056
248.5,0.198216056
248.542,0.198216056
248.583,0.198216056
248.625,0.198216056
248.667,0.198216056
248.708,0.198216056
248.75,0.198216056
248.792,0.198216056
248.833,0.198216056
248.875,0.198216056
248.917,0.198216056
248.958,0.198216056
249,0.198216056
249.042,0.198216056
249.083,0.198216056
249.125,0.198216056
249.167,0.198216056
249.208,0.198216056
249.25,0.198216056
249.292,0.198216056
249.333,0.198216056
249.375,0.198216056
249.417,0.198216056
249.458,0.198216056
249.5,0.198216056
249.542,0.198216056
249.583,0.198216056
249.625,0.198216056
249.667,0.198216056
249.708,0.198216056
249.75,0.198216056
249.792,0.198216056
249.833,0.198216056
249.875,0.198216056
249.917,0.198216056
249.958,0.198216056
250,0.198216056
250.042,0.198216056
250.083,0.198216056
250.125,0.198216056
250.167,0.198216056
250.208,0.198216056
250.25,0.198216056
250.292,0.198216056
250.333,0.198216056
250.375,0.198216056
250.417,0.198216056
250.458,0.198216056
250.5,0.198216056
250.542,0.198216056
250.583,0.198216056
250.625,0.198216056
250.667,0.198216056
250.708,0.198216056
250.75,0.198216056
250.792,0.198216056
250.833,0.198216056
250.875,0.198216056
250.917,0.198216056
250.958,0.198216056
251,0.198216056
251.042,0.198216056
251.083,0.198216056
251.125,0.198216056
251.167,0.198216056
251.208,0.198216056
251.25,0.198216056
251.292,0.198216056
251.333,0.198216056
251.375,0.198216056
251.417,0.198216056
251.458,0.198216056
251.5,0.198216056
251.542,0.198216056
251.583,0.198216056
251.625,0.198216056
251.667,0.198216056
251.708,0.198216056
251.75,0.198216056
251.792,0.198216056
251.833,0.198216056
251.875,0.198216056
251.917,0.198216056
251.958,0.198216056
252,0.198216056
252.042,0.198216056
252.083,0.198216056
252.125,0.198216056
252.167,0.198216056
252.208,0.198216056
252.25,0.198216056
252.292,0.198216056
252.333,0.198216056
252.375,0.198216056
252.417,0.198216056
252.458,0.198216056
252.5,0.198216056
252.542,0.198216056
252.583,0.198216056
252.625,0.198216056
252.667,0.198216056
252.708,0.198216056
252.75,0.198216056
252.792,0.198216056
252.833,0.198216056
252.875,0.198216056
252.917,0.198216056
252.958,0.198216056
253,0.198216056
253.042,0.198216056
253.083,0.198216056
253.125,0.198216056
253.167,0.198216056
253.208,0.198216056
253.25,0.198216056
253.292,0.198216056
253.333,0.198216056
253.375,0.198216056
253.417,0.198216056
253.458,0.198216056
253.5,0.198216056
253.542,0.198216056
253.583,0.198216056
253.625,0.198216056
253.667,0.198216056
253.708,0.198216056
253.75,0.198216056
253.792,0.198216056
253.833,0.198216056
253.875,0.198216056
253.917,0.198216056
253.958,0.198216056
254,0.198216056
254.042,0.198216056
254.083,0.198216056
254.125,0.198216056
254.167,0.198216056
254.208,0.198216056
254.25,0.198216056
254.292,0.198216056
254.333,0.198216056
254.375,0.198216056
254.417,0.198216056
254.458,0.198216056
254.5,0.198216056
254.542,0.198216056
254.583,0.198216056
254.625,0.198216056
254.667,0.198216056
254.708,0.198216056
254.75,0.198216056
254.792,0.198216056
254.833,0.198216056
254.875,0.198216056
254.917,0.198216056
254.958,0.198216056
255,0.198216056
255.042,0.198216056
255.083,0.198216056
255.125,0.198216056
255.167,0.198216056
255.208,0.198216056
255.25,0.198216056
255.292,0.198216056
255.333,0.198216056
255.375,0.198216056
255.417,0.198216056
255.458,0.198216056
255.5,0.198216056
255.542,0.198216056
255.583,0.198216056
255.625,0.198216056
255.667,0.198216056
255.708,0.198216056
255.75,0.198216056
255.792,0.198216056
255.833,0.198216056
255.875,0.198216056
255.917,0.198216056
255.958,0.198216056
256,0.198216056
256.042,0.198216056
256.083,0.198216056
256.125,0.198216056
256.167,0.198216056
256.208,0.198216056
256.25,0.198216056
256.292,0.198216056
256.333,0.198216056
256.375,0.198216056
256.417,0.198216056
256.458,0.198216056
256.5,0.198216056
256.542,0.198216056
256.583,0.198216056
256.625,0.198216056
256.667,0.198216056
256.708,0.198216056
256.75,0.198216056
256.792,0.198216056
256.833,0.198216056
256.875,0.198216056
256.917,0.198216056
256.958,0.198216056
257,0.198216056
257.042,0.198216056
257.083,0.198216056
257.125,0.198216056
257.167,0.198216056
257.208,0.198216056
257.25,0.198216056
257.292,0.198216056
257.333,0.198216056
257.375,0.198216056
257.417,0.198216056
257.458,0.198216056
257.5,0.198216056
257.542,0.198216056
257.583,0.198216056
257.625,0.198216056
257.667,0.198216056
257.708,0.198216056
257.75,0.198216056
257.792,0.198216056
257.833,0.198216056
257.875,0.198216056
257.917,0.198216056
257.958,0.198216056
258,0.198216056
258.042,0.198216056
258.083,0.198216056
258.125,0.198216056
258.167,0.198216056
258.208,0.198216056
258.25,0.198216056
258.292,0.198216056
