$Trinity Lake spillway release year 2016 YC 08/25/22,
",,,",
Jday,TRN / Spill Flow / Spill Release - cms
260.458,0.0283
260.5,0.0283
260.542,0.0283
260.583,0.0283
260.625,0.0283
260.667,0.0283
260.708,0.0283
260.75,0.0283
260.792,0.0283
260.833,0.0283
260.875,0.0283
260.917,0.0283
260.958,0.0283
261,0.0283
261.042,0.0283
261.083,0.0283
261.125,0.0283
261.167,0.0283
261.208,0.0283
261.25,0.0283
261.292,0.0283
261.333,0.0283
261.375,0.0283
261.417,0.0283
261.458,0.0283
261.5,0.0283
261.542,0.0283
261.583,0.0283
261.625,0.0283
261.667,0.0283
261.708,0.0283
261.75,0.0283
261.792,0.0283
261.833,0.0283
261.875,0.0283
261.917,0.0283
261.958,0.0283
262,0.0283
262.042,0.0283
262.083,0.0283
262.125,0.0283
262.167,0.0283
262.208,0.0283
262.25,0.0283
262.292,0.0283
262.333,0.0283
262.375,0.0283
262.417,0.0283
262.458,0.0283
262.5,0.0283
262.542,0.0283
262.583,0.0283
262.625,0.0283
262.667,0.0283
262.708,0.0283
262.75,0.0283
262.792,0.0283
262.833,0.0283
262.875,0.0283
262.917,0.0283
262.958,0.0283
263,0.0283
263.042,0.0283
263.083,0.0283
263.125,0.0283
263.167,0.0283
263.208,0.0283
263.25,0.0283
263.292,0.0283
263.333,0.0283
263.375,0.0283
263.417,0.0283
263.458,0.0283
263.5,0.0283
263.542,0.0283
263.583,0.0283
263.625,0.0283
263.667,0.0283
263.708,0.0283
263.75,0.0283
263.792,0.0283
263.833,0.0283
263.875,0.0283
263.917,0.0283
263.958,0.0283
264,0.0283
264.042,0.0283
264.083,0.0283
264.125,0.0283
264.167,0.0283
264.208,0.0283
264.25,0.0283
264.292,0.0283
264.333,0.0283
264.375,0.0283
264.417,0.0283
264.458,0.0283
264.5,0.0283
264.542,0.0283
264.583,0.0283
264.625,0.0283
264.667,0.0283
264.708,0.0283
264.75,0.0283
264.792,0.0283
264.833,0.0283
264.875,0.0283
264.917,0.0283
264.958,0.0283
265,0.0283
265.042,0.0283
265.083,0.0283
265.125,0.0283
265.167,0.0283
265.208,0.0283
265.25,0.0283
265.292,0.0283
265.333,0.0283
265.375,0.0283
265.417,0.0283
265.458,0.0283
265.5,0.0283
265.542,0.0283
265.583,0.0283
265.625,0.0283
265.667,0.0283
265.708,0.0283
265.75,0.0283
265.792,0.0283
265.833,0.0283
265.875,0.0283
265.917,0.0283
265.958,0.0283
266,0.0283
266.042,0.0283
266.083,0.0283
266.125,0.0283
266.167,0.0283
266.208,0.0283
266.25,0.0283
266.292,0.0283
266.333,0.0283
266.375,0.0283
266.417,0.0283
266.458,0.0283
266.5,0.0283
266.542,0.0283
266.583,0.0283
266.625,0.0283
266.667,0.0283
266.708,0.0283
266.75,0.0283
266.792,0.0283
266.833,0.0283
266.875,0.0283
266.917,0.0283
266.958,0.0283
267,0.0283
267.042,0.0283
267.083,0.0283
267.125,0.0283
267.167,0.0283
267.208,0.0283
267.25,0.0283
267.292,0.0283
267.333,0.0283
267.375,0.0283
267.417,0.0283
267.458,0.0283
267.5,0.0283
267.542,0.0283
267.583,0.0283
267.625,0.0283
267.667,0.0283
267.708,0.0283
267.75,0.0283
267.792,0.0283
267.833,0.0283
267.875,0.0283
267.917,0.0283
267.958,0.0283
268,0.0283
268.042,0.0283
268.083,0.0283
268.125,0.0283
268.167,0.0283
268.208,0.0283
268.25,0.0283
268.292,0.0283
268.333,0.0283
268.375,0.0283
268.417,0.0283
268.458,0.0283
268.5,0.0283
268.542,0.0283
268.583,0.0283
268.625,0.0283
268.667,0.0283
268.708,0.0283
268.75,0.0283
268.792,0.0283
268.833,0.0283
268.875,0.0283
268.917,0.0283
268.958,0.0283
269,0.0283
269.042,0.0283
269.083,0.0283
269.125,0.0283
269.167,0.0283
269.208,0.0283
269.25,0.0283
269.292,0.0283
269.333,0.0283
269.375,0.0283
269.417,0.0283
269.458,0.0283
269.5,0.0283
269.542,0.0283
269.583,0.0283
269.625,0.0283
269.667,0.0283
269.708,0.0283
269.75,0.0283
269.792,0.0283
269.833,0.0283
269.875,0.0283
269.917,0.0283
269.958,0.0283
270,0.0283
270.042,0.0283
270.083,0.0283
270.125,0.0283
270.167,0.0283
270.208,0.0283
270.25,0.0283
270.292,0.0283
270.333,0.0283
270.375,0.0283
270.417,0.0283
270.458,0.0283
270.5,0.0283
270.542,0.0283
270.583,0.0283
270.625,0.0283
270.667,0.0283
270.708,0.0283
270.75,0.0283
270.792,0.0283
270.833,0.0283
270.875,0.0283
270.917,0.0283
270.958,0.0283
271,0.0283
271.042,0.0283
271.083,0.0283
271.125,0.0283
271.167,0.0283
271.208,0.0283
271.25,0.0283
271.292,0.0283
271.333,0.0283
271.375,0.0283
271.417,0.0283
271.458,0.0283
271.5,0.0283
271.542,0.0283
271.583,0.0283
271.625,0.0283
271.667,0.0283
271.708,0.0283
271.75,0.0283
271.792,0.0283
271.833,0.0283
271.875,0.0283
271.917,0.0283
271.958,0.0283
272,0.0283
272.042,0.0283
272.083,0.0283
272.125,0.0283
272.167,0.0283
272.208,0.0283
272.25,0.0283
272.292,0.0283
272.333,0.0283
272.375,0.0283
272.417,0.0283
272.458,0.0283
272.5,0.0283
272.542,0.0283
272.583,0.0283
272.625,0.0283
272.667,0.0283
272.708,0.0283
272.75,0.0283
272.792,0.0283
272.833,0.0283
272.875,0.0283
272.917,0.0283
272.958,0.0283
273,0.0283
273.042,0.0283
273.083,0.0283
273.125,0.0283
273.167,0.0283
273.208,0.0283
273.25,0.0283
273.292,0.0283
273.333,0.0283
273.375,0.0283
273.417,0.0283
273.458,0.0283
273.5,0.0283
273.542,0.0283
273.583,0.0283
273.625,0.0283
273.667,0.0283
273.708,0.0283
273.75,0.0283
273.792,0.0283
273.833,0.0283
273.875,0.0283
273.917,0.0283
273.958,0.0283
274,0.0283
274.042,0.0283
274.083,0.0283
274.125,0.0283
274.167,0.0283
274.208,0.0283
274.25,0.0283
274.292,0.0283
274.333,0.0283
274.375,0.0283
274.417,0.0283
274.458,0.0283
274.5,0.0283
274.542,0.0283
274.583,0.0283
274.625,0.0283
274.667,0.0283
274.708,0.0283
274.75,0.0283
274.792,0.0283
274.833,0.0283
274.875,0.0283
274.917,0.0283
274.958,0.0283
275,0.0283
275.042,0.0283
275.083,0.0283
275.125,0.0283
275.167,0.0283
275.208,0.0283
275.25,0.0283
275.292,0.0283
275.333,0.0283
275.375,0.0283
275.417,0.0283
275.458,0.0283
275.5,0.0283
275.542,0.0283
275.583,0.0283
275.625,0.0283
275.667,0.0283
275.708,0.0283
275.75,0.0283
275.792,0.0283
275.833,0.0283
275.875,0.0283
275.917,0.0283
275.958,0.0283
276,0.0283
276.042,0.0283
276.083,0.0283
276.125,0.0283
276.167,0.0283
276.208,0.0283
276.25,0.0283
276.292,0.0283
276.333,0.0283
276.375,0.0283
276.417,0.0283
276.458,0.0283
276.5,0.0283
276.542,0.0283
276.583,0.0283
276.625,0.0283
276.667,0.0283
276.708,0.0283
276.75,0.0283
276.792,0.0283
276.833,0.0283
276.875,0.0283
276.917,0.0283
276.958,0.0283
277,0.0283
277.042,0.0283
277.083,0.0283
277.125,0.0283
277.167,0.0283
277.208,0.0283
277.25,0.0283
277.292,0.0283
277.333,0.0283
277.375,0.0283
277.417,0.0283
277.458,0.0283
277.5,0.0283
277.542,0.0283
277.583,0.0283
277.625,0.0283
277.667,0.0283
277.708,0.0283
277.75,0.0283
277.792,0.0283
277.833,0.0283
277.875,0.0283
277.917,0.0283
277.958,0.0283
278,0.0283
278.042,0.0283
278.083,0.0283
278.125,0.0283
278.167,0.0283
278.208,0.0283
278.25,0.0283
278.292,0.0283
278.333,0.0283
278.375,0.0283
278.417,0.0283
278.458,0.0283
278.5,0.0283
278.542,0.0283
278.583,0.0283
278.625,0.0283
278.667,0.0283
278.708,0.0283
278.75,0.0283
278.792,0.0283
278.833,0.0283
278.875,0.0283
278.917,0.0283
278.958,0.0283
279,0.0283
279.042,0.0283
279.083,0.0283
279.125,0.0283
279.167,0.0283
279.208,0.0283
279.25,0.0283
279.292,0.0283
279.333,0.0283
279.375,0.0283
279.417,0.0283
279.458,0.0283
279.5,0.0283
279.542,0.0283
279.583,0.0283
279.625,0.0283
279.667,0.0283
279.708,0.0283
279.75,0.0283
279.792,0.0283
279.833,0.0283
279.875,0.0283
279.917,0.0283
279.958,0.0283
280,0.0283
280.042,0.0283
280.083,0.0283
280.125,0.0283
280.167,0.0283
280.208,0.0283
280.25,0.0283
280.292,0.0283
280.333,0.0283
280.375,0.0283
280.417,0.0283
280.458,0.0283
280.5,0.0283
280.542,0.0283
280.583,0.0283
280.625,0.0283
280.667,0.0283
280.708,0.0283
280.75,0.0283
280.792,0.0283
280.833,0.0283
280.875,0.0283
280.917,0.0283
280.958,0.0283
281,0.0283
281.042,0.0283
281.083,0.0283
281.125,0.0283
281.167,0.0283
281.208,0.0283
281.25,0.0283
281.292,0.0283
281.333,0.0283
281.375,0.0283
281.417,0.0283
281.458,0.0283
281.5,0.0283
281.542,0.0283
281.583,0.0283
281.625,0.0283
281.667,0.0283
281.708,0.0283
281.75,0.0283
281.792,0.0283
281.833,0.0283
281.875,0.0283
281.917,0.0283
281.958,0.0283
282,0.0283
282.042,0.0283
282.083,0.0283
282.125,0.0283
282.167,0.0283
282.208,0.0283
282.25,0.0283
282.292,0.0283
282.333,0.0283
282.375,0.0283
282.417,0.0283
282.458,0.0283
282.5,0.0283
282.542,0.0283
282.583,0.0283
282.625,0.0283
282.667,0.0283
282.708,0.0283
282.75,0.0283
282.792,0.0283
282.833,0.0283
282.875,0.0283
282.917,0.0283
282.958,0.0283
283,0.0283
283.042,0.0283
283.083,0.0283
283.125,0.0283
283.167,0.0283
283.208,0.0283
283.25,0.0283
283.292,0.0283
283.333,0.0283
283.375,0.0283
283.417,0.0283
283.458,0.0283
283.5,0.0283
283.542,0.0283
283.583,0.0283
283.625,0.0283
283.667,0.0283
283.708,0.0283
283.75,0.0283
283.792,0.0283
283.833,0.0283
283.875,0.0283
283.917,0.0283
283.958,0.0283
284,0.0283
284.042,0.0283
284.083,0.0283
284.125,0.0283
284.167,0.0283
284.208,0.0283
284.25,0.0283
284.292,0.0283
284.333,0.0283
284.375,0.0283
284.417,0.0283
284.458,0.0283
284.5,0.0283
284.542,0.0283
284.583,0.0283
284.625,0.0283
284.667,0.0283
284.708,0.0283
284.75,0.0283
284.792,0.0283
284.833,0.0283
284.875,0.0283
284.917,0.0283
284.958,0.0283
285,0.0283
285.042,0.0283
285.083,0.0283
285.125,0.0283
285.167,0.0283
285.208,0.0283
285.25,0.0283
285.292,0.0283
285.333,0.0283
285.375,0.0283
285.417,0.0283
285.458,0.0283
285.5,0.0283
285.542,0.0283
285.583,0.0283
285.625,0.0283
285.667,0.0283
285.708,0.0283
285.75,0.0283
285.792,0.0283
285.833,0.0283
285.875,0.0283
285.917,0.0283
285.958,0.0283
286,0.0283
286.042,0.0283
286.083,0.0283
286.125,0.0283
286.167,0.0283
286.208,0.0283
286.25,0.0283
286.292,0.0283
286.333,0.0283
286.375,0.0283
286.417,0.0283
286.458,0.0283
286.5,0.0283
286.542,0.0283
286.583,0.0283
286.625,0.0283
286.667,0.0283
286.708,0.0283
286.75,0.0283
286.792,0.0283
286.833,0.0283
286.875,0.0283
286.917,0.0283
286.958,0.0283
287,0.0283
287.042,0.0283
287.083,0.0283
287.125,0.0283
287.167,0.0283
287.208,0.0283
287.25,0.0283
287.292,0.0283
287.333,0.0283
287.375,0.0283
287.417,0.0283
287.458,0.0283
287.5,0.0283
287.542,0.0283
287.583,0.0283
287.625,0.0283
287.667,0.0283
287.708,0.0283
287.75,0.0283
287.792,0.0283
287.833,0.0283
287.875,0.0283
287.917,0.0283
287.958,0.0283
288,0.0283
288.042,0.0283
288.083,0.0283
288.125,0.0283
288.167,0.0283
288.208,0.0283
288.25,0.0283
288.292,0.0283
288.333,0.0283
288.375,0.0283
288.417,0.0283
288.458,0.0283
288.5,0.0283
288.542,0.0283
288.583,0.0283
288.625,0.0283
288.667,0.0283
288.708,0.0283
288.75,0.0283
288.792,0.0283
288.833,0.0283
288.875,0.0283
288.917,0.0283
288.958,0.0283
289,0.0283
289.042,0.0283
289.083,0.0283
289.125,0.0283
289.167,0.0283
289.208,0.0283
289.25,0.0283
289.292,0.0283
289.333,0.0283
289.375,0.0283
289.417,0.0283
289.458,0.0283
289.5,0.0283
289.542,0.0283
289.583,0.0283
289.625,0.0283
289.667,0.0283
289.708,0.0283
289.75,0.0283
289.792,0.0283
289.833,0.0283
289.875,0.0283
289.917,0.0283
289.958,0.0283
290,0.0283
290.042,0.0283
290.083,0.0283
290.125,0.0283
290.167,0.0283
290.208,0.0283
290.25,0.0283
290.292,0.0283
290.333,0.0283
290.375,0.0283
290.417,0.0283
290.458,0.0283
290.5,0.0283
290.542,0.0283
290.583,0.0283
290.625,0.0283
290.667,0.0283
290.708,0.0283
290.75,0.0283
290.792,0.0283
290.833,0.0283
290.875,0.0283
290.917,0.0283
290.958,0.0283
291,0.0283
291.042,0.0283
291.083,0.0283
291.125,0.0283
291.167,0.0283
291.208,0.0283
291.25,0.0283
291.292,0.0283
291.333,0.0283
291.375,0.0283
291.417,0.0283
291.458,0.0283
291.5,0.0283
291.542,0.0283
291.583,0.0283
291.625,0.0283
291.667,0.0283
291.708,0.0283
291.75,0.0283
291.792,0.0283
291.833,0.0283
291.875,0.0283
291.917,0.0283
291.958,0.0283
292,0.0283
292.042,0.0283
292.083,0.0283
292.125,0.0283
292.167,0.0283
292.208,0.0283
292.25,0.0283
292.292,0.0283
292.333,0.0283
292.375,0.0283
292.417,0.0283
292.458,0.0283
292.5,0.0283
292.542,0.0283
292.583,0.0283
292.625,0.0283
292.667,0.0283
292.708,0.0283
292.75,0.0283
292.792,0.0283
292.833,0.0283
292.875,0.0283
292.917,0.0283
292.958,0.0283
293,0.0283
293.042,0.0283
293.083,0.0283
293.125,0.0283
293.167,0.0283
293.208,0.0283
293.25,0.0283
293.292,0.0283
293.333,0.0283
293.375,0.0283
293.417,0.0283
293.458,0.0283
293.5,0.0283
293.542,0.0283
293.583,0.0283
293.625,0.0283
293.667,0.0283
293.708,0.0283
293.75,0.0283
293.792,0.0283
293.833,0.0283
293.875,0.0283
293.917,0.0283
293.958,0.0283
294,0.0283
294.042,0.0283
294.083,0.0283
294.125,0.0283
294.167,0.0283
294.208,0.0283
294.25,0.0283
294.292,0.0283
294.333,0.0283
294.375,0.0283
294.417,0.0283
294.458,0.0283
294.5,0.0283
294.542,0.0283
294.583,0.0283
294.625,0.0283
294.667,0.0283
294.708,0.0283
294.75,0.0283
294.792,0.0283
294.833,0.0283
294.875,0.0283
294.917,0.0283
294.958,0.0283
295,0.0283
295.042,0.0283
295.083,0.0283
295.125,0.0283
295.167,0.0283
295.208,0.0283
295.25,0.0283
295.292,0.0283
295.333,0.0283
295.375,0.0283
295.417,0.0283
295.458,0.0283
295.5,0.0283
295.542,0.0283
295.583,0.0283
295.625,0.0283
295.667,0.0283
295.708,0.0283
295.75,0.0283
295.792,0.0283
295.833,0.0283
295.875,0.0283
295.917,0.0283
295.958,0.0283
296,0.0283
296.042,0.0283
296.083,0.0283
296.125,0.0283
296.167,0.0283
296.208,0.0283
296.25,0.0283
296.292,0.0283
296.333,0.0283
296.375,0.0283
296.417,0.0283
296.458,0.0283
296.5,0.0283
296.542,0.0283
296.583,0.0283
296.625,0.0283
296.667,0.0283
296.708,0.0283
296.75,0.0283
296.792,0.0283
296.833,0.0283
296.875,0.0283
296.917,0.0283
296.958,0.0283
297,0.0283
297.042,0.0283
297.083,0.0283
297.125,0.0283
297.167,0.0283
297.208,0.0283
297.25,0.0283
297.292,0.0283
297.333,0.0283
297.375,0.0283
297.417,0.0283
297.458,0.0283
297.5,0.0283
297.542,0.0283
297.583,0.0283
297.625,0.0283
297.667,0.0283
297.708,0.0283
297.75,0.0283
297.792,0.0283
297.833,0.0283
297.875,0.0283
297.917,0.0283
297.958,0.0283
298,0.0283
298.042,0.0283
298.083,0.0283
298.125,0.0283
298.167,0.0283
298.208,0.0283
298.25,0.0283
298.292,0.0283
298.333,0.0283
298.375,0.0283
298.417,0.0283
298.458,0.0283
298.5,0.0283
298.542,0.0283
298.583,0.0283
298.625,0.0283
298.667,0.0283
298.708,0.0283
298.75,0.0283
298.792,0.0283
298.833,0.0283
298.875,0.0283
298.917,0.0283
298.958,0.0283
299,0.0283
299.042,0.0283
299.083,0.0283
299.125,0.0283
299.167,0.0283
299.208,0.0283
299.25,0.0283
299.292,0.0283
299.333,0.0283
299.375,0.0283
299.417,0.0283
299.458,0.0283
299.5,0.0283
299.542,0.0283
299.583,0.0283
299.625,0.0283
299.667,0.0283
299.708,0.0283
299.75,0.0283
299.792,0.0283
299.833,0.0283
299.875,0.0283
299.917,0.0283
299.958,0.0283
300,0.0283
300.042,0.0283
300.083,0.0283
300.125,0.0283
300.167,0.0283
300.208,0.0283
300.25,0.0283
300.292,0.0283
300.333,0.0283
300.375,0.0283
300.417,0.0283
300.458,0.0283
300.5,0.0283
300.542,0.0283
300.583,0.0283
300.625,0.0283
300.667,0.0283
300.708,0.0283
300.75,0.0283
300.792,0.0283
300.833,0.0283
300.875,0.0283
300.917,0.0283
300.958,0.0283
301,0.0283
301.042,0.0283
301.083,0.0283
301.125,0.0283
301.167,0.0283
301.208,0.0283
301.25,0.0283
301.292,0.0283
301.333,0.0283
301.375,0.0283
301.417,0.0283
301.458,0.0283
301.5,0.0283
301.542,0.0283
301.583,0.0283
301.625,0.0283
301.667,0.0283
301.708,0.0283
301.75,0.0283
301.792,0.0283
301.833,0.0283
301.875,0.0283
301.917,0.0283
301.958,0.0283
302,0.0283
302.042,0.0283
302.083,0.0283
302.125,0.0283
302.167,0.0283
302.208,0.0283
302.25,0.0283
302.292,0.0283
302.333,0.0283
302.375,0.0283
302.417,0.0283
302.458,0.0283
302.5,0.0283
302.542,0.0283
302.583,0.0283
302.625,0.0283
302.667,0.0283
302.708,0.0283
302.75,0.0283
302.792,0.0283
302.833,0.0283
302.875,0.0283
302.917,0.0283
302.958,0.0283
303,0.0283
303.042,0.0283
303.083,0.0283
303.125,0.0283
303.167,0.0283
303.208,0.0283
303.25,0.0283
303.292,0.0283
303.333,0.0283
303.375,0.0283
303.417,0.0283
303.458,0.0283
303.5,0.0283
303.542,0.0283
303.583,0.0283
303.625,0.0283
303.667,0.0283
303.708,0.0283
303.75,0.0283
303.792,0.0283
303.833,0.0283
303.875,0.0283
303.917,0.0283
303.958,0.0283
304,0.0283
304.042,0.0283
304.083,0.0283
304.125,0.0283
304.167,0.0283
304.208,0.0283
304.25,0.0283
304.292,0.0283
304.333,0.0283
304.375,0.0283
304.417,0.0283
304.458,0.0283
304.5,0.0283
304.542,0.0283
304.583,0.0283
304.625,0.0283
304.667,0.0283
304.708,0.0283
304.75,0.0283
304.792,0.0283
304.833,0.0283
304.875,0.0283
304.917,0.0283
304.958,0.0283
305,0.0283
305.042,0.0283
305.083,0.0283
305.125,0.0283
305.167,0.0283
305.208,0.0283
305.25,0.0283
305.292,0.0283
305.333,0.0283
305.375,0.0283
305.417,0.0283
305.458,0.0283
305.5,0.0283
305.542,0.0283
305.583,0.0283
305.625,0.0283
305.667,0.0283
305.708,0.0283
305.75,0.0283
305.792,0.0283
305.833,0.0283
305.875,0.0283
305.917,0.0283
305.958,0.0283
306,0.0283
306.042,0.0283
306.083,0.0283
306.125,0.0283
306.167,0.0283
306.208,0.0283
306.25,0.0283
306.292,0.0283
306.333,0.0283
306.375,0.0283
306.417,0.0283
306.458,0.0283
306.5,0.0283
306.542,0.0283
306.583,0.0283
306.625,0.0283
306.667,0.0283
306.708,0.0283
306.75,0.0283
306.792,0.0283
306.833,0.0283
306.875,0.0283
306.917,0.0283
306.958,0.0283
307,0.0283
307.042,0.0283
307.083,0.0283
307.125,0.0283
307.167,0.0283
307.208,0.0283
307.25,0.0283
307.292,0.0283
307.333,0.0283
307.375,0.0283
307.417,0.0283
307.458,0.0283
307.5,0.0283
307.542,0.0283
307.583,0.0283
307.625,0.0283
307.667,0.0283
307.708,0.0283
307.75,0.0283
307.792,0.0283
307.833,0.0283
307.875,0.0283
307.917,0.0283
307.958,0.0283
308,0.0283
308.042,0.0283
308.083,0.0283
308.125,0.0283
308.167,0.0283
308.208,0.0283
308.25,0.0283
308.292,0.0283
308.333,0.0283
308.375,0.0283
308.417,0.0283
308.458,0.0283
308.5,0.0283
308.542,0.0283
308.583,0.0283
308.625,0.0283
308.667,0.0283
308.708,0.0283
308.75,0.0283
308.792,0.0283
308.833,0.0283
308.875,0.0283
308.917,0.0283
308.958,0.0283
309,0.0283
309.042,0.0283
309.083,0.0283
309.125,0.0283
309.167,0.0283
309.208,0.0283
309.25,0.0283
309.292,0.0283
309.333,0.0283
309.375,0.0283
309.417,0.0283
309.458,0.0283
309.5,0.0283
309.542,0.0283
309.583,0.0283
309.625,0.0283
309.667,0.0283
309.708,0.0283
309.75,0.0283
309.792,0.0283
309.833,0.0283
309.875,0.0283
309.917,0.0283
309.958,0.0283
310,0.0283
310.042,0.0283
310.083,0.0283
310.125,0.0283
310.167,0.0283
310.208,0.0283
310.25,0.0283
310.292,0.0283
310.333,0.0283
310.375,0.0283
310.417,0.0283
310.458,0.0283
310.5,0.0283
310.542,0.0283
310.583,0.0283
310.625,0.0283
310.667,0.0283
310.708,0.0283
310.75,0.0283
310.792,0.0283
310.833,0.0283
310.875,0.0283
310.917,0.0283
310.958,0.0283
311,0.0283
311.042,0.0283
311.083,0.0283
311.125,0.0283
311.167,0.0283
311.208,0.0283
311.25,0.0283
311.292,0.0283
311.333,0.0283
311.375,0.0283
311.417,0.0283
311.458,0.0283
311.5,0.0283
311.542,0.0283
311.583,0.0283
311.625,0.0283
311.667,0.0283
311.708,0.0283
311.75,0.0283
311.792,0.0283
311.833,0.0283
311.875,0.0283
311.917,0.0283
311.958,0.0283
312,0.0283
312.042,0.0283
312.083,0.0283
312.125,0.0283
312.167,0.0283
312.208,0.0283
312.25,0.0283
312.292,0.0283
312.333,0.0283
312.375,0.0283
312.417,0.0283
312.458,0.0283
312.5,0.0283
312.542,0.0283
312.583,0.0283
312.625,0.0283
312.667,0.0283
312.708,0.0283
312.75,0.0283
312.792,0.0283
312.833,0.0283
312.875,0.0283
312.917,0.0283
312.958,0.0283
313,0.0283
313.042,0.0283
313.083,0.0283
313.125,0.0283
313.167,0.0283
313.208,0.0283
313.25,0.0283
313.292,0.0283
313.333,0.0283
313.375,0.0283
313.417,0.0283
313.458,0.0283
313.5,0.0283
313.542,0.0283
313.583,0.0283
313.625,0.0283
313.667,0.0283
313.708,0.0283
313.75,0.0283
313.792,0.0283
313.833,0.0283
313.875,0.0283
313.917,0.0283
313.958,0.0283
314,0.0283
314.042,0.0283
314.083,0.0283
314.125,0.0283
314.167,0.0283
314.208,0.0283
314.25,0.0283
314.292,0.0283
314.333,0.0283
314.375,0.0283
314.417,0.0283
314.458,0.0283
314.5,0.0283
314.542,0.0283
314.583,0.0283
314.625,0.0283
314.667,0.0283
314.708,0.0283
314.75,0.0283
314.792,0.0283
314.833,0.0283
314.875,0.0283
314.917,0.0283
314.958,0.0283
315,0.0283
315.042,0.0283
315.083,0.0283
315.125,0.0283
315.167,0.0283
315.208,0.0283
315.25,0.0283
315.292,0.0283
315.333,0.0283
315.375,0.0283
315.417,0.0283
315.458,0.0283
315.5,0.0283
315.542,0.0283
315.583,0.0283
315.625,0.0283
315.667,0.0283
315.708,0.0283
315.75,0.0283
315.792,0.0283
315.833,0.0283
315.875,0.0283
315.917,0.0283
315.958,0.0283
316,0.0283
316.042,0.0283
316.083,0.0283
316.125,0.0283
316.167,0.0283
316.208,0.0283
316.25,0.0283
316.292,0.0283
316.333,0.0283
316.375,0.0283
316.417,0.0283
316.458,0.0283
316.5,0.0283
316.542,0.0283
316.583,0.0283
316.625,0.0283
316.667,0.0283
316.708,0.0283
316.75,0.0283
316.792,0.0283
316.833,0.0283
316.875,0.0283
316.917,0.0283
316.958,0.0283
317,0.0283
317.042,0.0283
317.083,0.0283
317.125,0.0283
317.167,0.0283
317.208,0.0283
317.25,0.0283
317.292,0.0283
317.333,0.0283
317.375,0.0283
317.417,0.0283
317.458,0.0283
317.5,0.0283
317.542,0.0283
317.583,0.0283
317.625,0.0283
317.667,0.0283
317.708,0.0283
317.75,0.0283
317.792,0.0283
317.833,0.0283
317.875,0.0283
317.917,0.0283
317.958,0.0283
318,0.0283
318.042,0.0283
318.083,0.0283
318.125,0.0283
318.167,0.0283
318.208,0.0283
318.25,0.0283
318.292,0.0283
318.333,0.0283
318.375,0.0283
318.417,0.0283
318.458,0.0283
318.5,0.0283
318.542,0.0283
318.583,0.0283
318.625,0.0283
318.667,0.0283
318.708,0.0283
318.75,0.0283
318.792,0.0283
318.833,0.0283
318.875,0.0283
318.917,0.0283
318.958,0.0283
319,0.0283
319.042,0.0283
319.083,0.0283
319.125,0.0283
319.167,0.0283
319.208,0.0283
319.25,0.0283
319.292,0.0283
319.333,0.0283
319.375,0.0283
319.417,0.0283
319.458,0.0283
319.5,0.0283
319.542,0.0283
319.583,0.0283
319.625,0.0283
319.667,0.0283
319.708,0.0283
319.75,0.0283
319.792,0.0283
319.833,0.0283
319.875,0.0283
319.917,0.0283
319.958,0.0283
320,0.0283
320.042,0.0283
320.083,0.0283
320.125,0.0283
320.167,0.0283
320.208,0.0283
320.25,0.0283
320.292,0.0283
320.333,0.0283
320.375,0.0283
320.417,0.0283
320.458,0.0283
320.5,0.0283
320.542,0.0283
320.583,0.0283
320.625,0.0283
320.667,0.0283
320.708,0.0283
320.75,0.0283
320.792,0.0283
320.833,0.0283
320.875,0.0283
320.917,0.0283
320.958,0.0283
321,0.0283
321.042,0.0283
321.083,0.0283
321.125,0.0283
321.167,0.0283
321.208,0.0283
321.25,0.0283
321.292,0.0283
321.333,0.0283
321.375,0.0283
321.417,0.0283
321.458,0.0283
321.5,0.0283
321.542,0.0283
321.583,0.0283
321.625,0.0283
321.667,0.0283
321.708,0.0283
321.75,0.0283
321.792,0.0283
321.833,0.0283
321.875,0.0283
321.917,0.0283
321.958,0.0283
322,0.0283
322.042,0.0283
322.083,0.0283
322.125,0.0283
322.167,0.0283
322.208,0.0283
322.25,0.0283
322.292,0.0283
322.333,0.0283
322.375,0.0283
322.417,0.0283
322.458,0.0283
322.5,0.0283
322.542,0.0283
322.583,0.0283
322.625,0.0283
322.667,0.0283
322.708,0.0283
322.75,0.0283
322.792,0.0283
322.833,0.0283
322.875,0.0283
322.917,0.0283
322.958,0.0283
323,0.0283
323.042,0.0283
323.083,0.0283
323.125,0.0283
323.167,0.0283
323.208,0.0283
323.25,0.0283
323.292,0.0283
323.333,0.0283
323.375,0.0283
323.417,0.0283
323.458,0.0283
323.5,0.0283
323.542,0.0283
323.583,0.0283
323.625,0.0283
323.667,0.0283
323.708,0.0283
323.75,0.0283
323.792,0.0283
323.833,0.0283
323.875,0.0283
323.917,0.0283
323.958,0.0283
324,0.0283
324.042,0.0283
324.083,0.0283
324.125,0.0283
324.167,0.0283
324.208,0.0283
324.25,0.0283
324.292,0.0283
324.333,0.0283
324.375,0.0283
324.417,0.0283
324.458,0.0283
324.5,0.0283
324.542,0.0283
324.583,0.0283
324.625,0.0283
324.667,0.0283
324.708,0.0283
324.75,0.0283
324.792,0.0283
324.833,0.0283
324.875,0.0283
324.917,0.0283
324.958,0.0283
325,0.0283
325.042,0.0283
325.083,0.0283
325.125,0.0283
325.167,0.0283
325.208,0.0283
325.25,0.0283
325.292,0.0283
325.333,0.0283
325.375,0.0283
325.417,0.0283
325.458,0.0283
325.5,0.0283
325.542,0.0283
