$Lewiston met year 2016 YC 06/21/22,,,,,,
",,,",,,,,,
Julian Date,Air Temp,Dewpoint Temp,Wind Speed,Wind Direction,Cloud Cover,Short radiation
158.25,21.57,15.41,4,5.672320069,1,156.9
158.292,23.79,16.07,3,0.052359878,1,326.93
158.333,26.57,16.5,3,1.815142422,1,499.87
158.375,28.79,16.36,3,0.558505361,1,655.73
158.417,32.12,15.59,3,2.234021443,1,782.76
158.458,33.24,12.27,5,2.478367538,1,868.64
158.5,34.35,11.49,9,2.042035225,1,897.7
158.542,34.35,9.57,8,2.338741198,1,880.73
158.583,35.46,9.79,7,2.164208272,1,813.67
158.625,36.57,9.21,4,4.625122518,1,706.75
158.667,34.9,9.33,8,2.181661565,1,561.82
158.708,33.24,8.66,6,2.513274123,1,266.85
158.75,32.68,9.48,3,0.785398163,1,114.01
158.792,31.01,11.41,3,3.94444411,1,56.02
158.833,29.35,11.86,3,2.635447171,1,5
158.875,27.68,12.86,3,1.954768762,1,0
158.917,26.57,13.32,0,1.710422667,1,0
158.958,25.46,14.59,3,0.872664626,1,0
159,23.79,13.93,3,5.864306287,1,0
159.042,23.79,14.49,4,0.837758041,1,0
159.083,22.12,14.25,5,5.654866776,1,0
159.125,21.57,13.98,5,5.637413484,1,0
159.167,21.57,13.73,4,5.497787144,1,0
159.208,21.01,13.45,5,5.689773362,1,23.01
159.25,22.68,14.78,4,5.672320069,1,149.93
159.292,24.35,14.73,3,0.017453293,1,322.87
159.333,27.68,15.67,4,0.34906585,1,486.85
159.375,29.35,13.56,5,1.518436449,1,646.78
159.417,30.46,14.54,4,1.727875959,1,735.69
159.458,32.12,15.16,5,1.378810109,1,822.74
159.5,31.01,15.03,8,2.391101075,1,866.67
159.542,31.57,15.52,10,1.902408885,1,829.71
159.583,32.12,15.16,9,2.059488517,1,788.68
159.625,31.57,14.68,9,2.024581932,1,686.76
159.667,31.01,14.19,12,2.21656815,1,537.76
159.708,30.46,13.71,7,2.408554368,1,392.83
159.75,29.35,13.96,6,2.757620218,1,176.89
159.792,27.68,12.08,5,3.473205211,1,66.01
159.833,26.57,7.59,5,3.647738137,1,1.98
159.875,25.46,5.11,4,4.049163865,1,0
159.917,24.35,5.67,3,3.036872898,1,0
159.958,23.24,5.19,4,3.909537524,1,0
160,22.12,5.54,4,2.879793266,1,0
160.042,21.57,5.05,4,3.263765701,1,0
160.083,21.01,6.16,4,3.508111797,1,0
160.125,19.35,6.13,4,5.654866776,1,0
160.167,18.79,5.62,5,5.480333851,1,0
160.208,18.79,7.56,4,5.462880559,1,38.93
160.25,21.57,8.81,1,5.934119457,1,198.97
160.292,22.12,11.81,3,2.914699851,1,320.89
160.333,23.79,13.05,5,2.28638132,1,488.83
160.375,24.35,5.19,7,3.071779484,1,571.81
160.417,23.79,3.15,5,3.263765701,1,371.91
160.458,25.46,3.43,7,3.385938749,1,487.78
160.5,26.01,3.29,7,3.839724354,1,739.75
160.542,27.68,1.99,6,3.577924967,1,877.71
160.583,28.24,0.89,6,3.700098014,1,853.65
160.625,28.24,2.44,6,4.049163865,1,726.74
160.667,28.24,2.44,7,3.94444411,1,575.76
160.708,27.12,2.24,6,4.22369679,1,406.89
160.75,25.46,4.01,6,4.188790205,1,235.93
160.792,22.68,6.03,4,4.136430327,1,76.01
160.833,21.01,4.56,5,4.066617157,1,3.02
160.875,19.35,3.11,8,2.740166926,1,0
160.917,18.24,6.12,4,2.07694181,1,0
160.958,17.68,6.24,2,2.775073511,1,0
161,17.12,6.03,1,5.881759579,1,0
161.042,16.01,6.44,3,3.351032164,1,0
161.083,14.9,6.72,4,2.844886681,1,0
161.125,14.35,7.41,3,3.281218994,1,0
161.167,13.79,8.42,0,2.775073511,1,0
161.208,13.79,7.78,4,3.595378259,1,18.94
161.25,16.01,9.21,3,2.705260341,1,167.94
161.292,18.24,10.1,3,1.710422667,1,337.86
161.333,21.01,10.49,4,1.727875959,1,512.77
161.375,22.68,10.8,3,3.089232776,1,670.72
161.417,22.68,8.03,7,3.420845334,1,797.75
161.458,24.35,6.15,8,3.735004599,1,878.64
161.5,26.01,5.58,6,3.769911184,1,824.71
161.542,26.01,7.1,5,2.199114858,1,784.73
161.583,26.01,7.58,8,2.879793266,1,587.74
161.625,26.01,10.6,7,2.722713633,1,702.8
161.667,26.01,4.48,7,4.258603375,1,592.73
161.708,24.35,5.19,5,4.71238898,1,320.89
161.75,21.01,4.14,8,3.874630939,1,147.95
161.792,19.35,4.31,6,2.949606436,1,31.96
161.833,18.24,4.78,8,2.844886681,1,1.98
161.875,17.12,4.12,8,3.595378259,1,0
161.917,16.01,4.72,8,3.438298626,1,0
161.958,15.46,5.1,10,3.228859116,1,0
162,14.35,4.91,7,2.391101075,0,0
162.042,13.24,5.65,9,2.827433388,0,0
162.083,12.68,5.36,5,2.914699851,0,0
162.125,12.68,5.13,4,2.879793266,0,0
162.167,12.12,5.97,5,2.478367538,0,0
162.208,11.57,6.7,4,3.543018382,0,6.04
162.25,11.57,7.1,5,3.159045946,0,43
162.292,13.24,7.47,6,3.612831552,0,250.92
162.333,14.9,7.69,6,2.967059728,0,533.81
162.375,16.57,7.24,7,2.949606436,0,688.73
162.417,18.24,4.43,8,3.490658504,0,818.67
162.458,19.9,0.87,10,3.612831552,0,903.63
162.5,20.46,-0.77,12,3.857177647,0,944.65
162.542,21.57,-0.42,9,4.118977035,0,925.71
162.583,21.57,-2.32,10,3.473205211,0,863.65
162.625,21.57,-5.29,8,4.01425728,0,755.68
162.667,20.46,-3.23,9,3.473205211,0,608.77
162.708,19.9,-0.15,6,3.717551307,0,431.88
162.75,17.68,2.44,11,3.961897402,0,247.9
162.792,15.46,3.28,4,2.251474735,0,82.98
162.833,14.35,3.2,7,3.368485456,0,3.02
162.875,13.24,3.33,2,4.031710572,0,0
162.917,12.68,3.36,2,4.764748858,0,0
162.958,11.57,3.36,3,3.630284844,0,0
163,11.57,3.84,3,3.804817769,0,0
163.042,11.57,3.6,2,0.122173048,0,0
163.083,11.57,3.36,2,6.091199089,0,0
163.125,11.57,3.11,5,0.733038286,0,0
163.167,10.46,2.8,3,1.221730476,0,0
163.208,11.57,3.11,1,5.951572749,0,26.96
163.25,13.24,3.05,2,0.191986218,0,187.93
163.292,14.35,2.9,4,5.916666164,0,364.82
163.333,16.57,5.23,3,2.07694181,0,540.78
163.375,19.35,4.31,3,4.729842273,0,698.73
163.417,21.01,-1.49,4,2.35619449,0,825.76
163.458,23.79,-1.19,5,1.274090354,0,901.65
163.5,24.9,-3.48,6,1.186823891,0,935.71
163.542,26.57,-5.13,7,1.343903524,0,920.71
163.583,26.01,-3.52,8,1.989675347,0,856.67
163.625,26.57,-4.07,5,1.169370599,0,743.71
163.667,26.57,-7.5,9,0.802851456,0,595.76
163.708,26.01,-6.69,9,0.820304748,0,425.84
163.75,24.9,-7.55,11,0.994837674,0,245.93
163.792,23.24,-4.8,9,0.261799388,0,79.96
163.833,21.57,-5.29,8,0.383972435,0,3.02
163.875,20.46,-4.63,8,0.628318531,0,0
163.917,19.35,-2.88,8,0.628318531,0,0
163.958,17.68,-1.03,6,0.017453293,0,0
164,17.68,-0.55,8,0.733038286,0,0
164.042,17.12,0.74,5,0.663225116,0,0
164.083,16.57,1.46,4,6.108652382,0,0
164.125,15.46,1.59,5,0.541052068,0,0
164.167,15.46,1.94,8,0.820304748,0,0
164.208,16.57,2.21,14,1.012290966,0,31.03
164.25,18.24,1.72,15,1.047197551,0,185.96
164.292,20.46,2.32,10,1.099557429,0,363.89
164.333,22.12,1.19,10,0.191986218,0,538.81
164.375,24.9,1.74,8,0.610865238,0,695.71
164.417,26.01,1.33,7,0.610865238,0,820.76
164.458,27.68,-2.21,6,0.907571211,0,905.72
164.5,29.35,-2.98,6,0.750491578,0,938.61
164.542,28.79,-5.82,7,0.20943951,0,924.66
164.583,31.01,-2.87,7,1.169370599,0,855.74
164.625,30.46,-3.29,5,1.308996939,0,739.75
164.667,31.01,-1.7,4,1.8675023,0,588.78
164.708,29.35,-1.9,6,3.368485456,0,415.84
164.75,28.79,2.13,4,4.136430327,0,237.91
164.792,26.57,4.95,6,4.398229715,0,79.03
164.833,23.79,5.66,8,3.804817769,0,3.02
164.875,22.12,4.67,4,3.316125579,0,0
164.917,21.01,4.98,5,3.351032164,0,0
164.958,19.9,4.79,4,2.548180708,0,0
165,18.79,4.19,5,2.687807048,0,0
165.042,17.68,4.28,3,3.839724354,0,0
165.083,17.12,5.1,2,2.443460953,0,0
165.125,16.01,5.02,2,5.497787144,0,0
165.167,15.46,4.81,2,4.276056667,0,0
165.208,16.01,6.17,1,2.373647783,0,28.01
165.25,17.12,7.75,2,0.017453293,0,171.89
165.292,18.24,7.36,4,3.106686069,0,343.9
165.333,19.9,7.95,4,2.42600766,0,553.8
165.375,21.57,7.77,5,2.792526803,0,674.79
165.417,23.24,7.35,7,3.246312409,0,837.73
165.458,25.46,6.63,7,3.455751919,0,871.67
165.5,26.57,3.13,8,3.752457892,0,918.62
165.542,26.01,2.01,11,3.543018382,0,897.7
165.583,26.57,-0.45,9,4.031710572,0,847.72
165.625,25.46,-3.04,8,4.468042885,0,716.74
165.667,24.35,-1.47,9,4.049163865,0,583.78
165.708,21.57,4.63,12,3.298672286,0,235.93
165.75,18.24,5.13,13,3.822271062,0,213.97
165.792,16.57,4.28,15,3.926990817,0,57.99
165.833,14.9,4,12,3.403392041,0,1.98
165.875,13.79,4.39,12,3.752457892,0,0
165.917,13.24,3.88,11,3.595378259,0,0
165.958,12.12,3.36,7,2.792526803,0,0
166,10.46,3.73,8,3.124139361,2,0
166.042,9.35,4.17,12,3.665191429,2,0
166.083,8.79,4.03,8,2.932153143,2,0
166.125,8.24,3.89,6,2.775073511,2,0
166.167,7.12,3.37,5,3.211405824,2,0
166.208,8.24,3.7,5,2.740166926,2,33.94
166.25,9.35,3.33,5,2.652900463,2,167.94
166.292,10.46,3.95,6,3.525565089,2,304.85
166.333,12.68,3.36,5,3.700098014,2,465.82
166.375,13.79,3.28,6,3.263765701,2,587.74
166.417,16.57,3.28,4,2.408554368,2,812.74
166.458,17.68,2.44,6,3.857177647,2,916.64
166.5,18.79,2.2,6,2.49582083,2,920.71
166.542,19.9,1.36,7,3.647738137,2,810.77
166.583,18.79,0.87,9,4.066617157,2,651.77
166.625,17.12,1.95,10,4.258603375,2,412.82
166.667,16.57,1.84,10,4.380776423,2,319.84
166.708,16.01,2.43,9,3.595378259,2,286.95
166.75,14.9,3.4,8,3.735004599,2,206.88
166.792,13.24,3.61,8,3.595378259,2,87.98
166.833,11.57,3.84,7,3.403392041,2,3.02
166.875,11.01,4.25,5,3.176499239,2,0
166.917,9.9,4.07,4,2.967059728,2,0
166.958,9.35,4.17,5,2.478367538,2,0
167,8.79,4.03,4,2.443460953,3,0
167.042,8.24,3.89,4,2.513274123,3,0
167.083,8.24,4.27,4,2.722713633,3,0
167.125,7.68,4.09,3,2.949606436,3,0
167.167,7.68,4.63,4,2.600540585,3,0
167.208,7.68,4.81,4,3.193952531,3,6.97
167.25,7.68,4.81,3,3.019419606,3,39.98
167.292,8.79,5.17,4,2.862339973,3,119.94
167.333,10.46,5.02,5,2.00712864,3,347.85
167.375,11.57,5,5,3.455751919,3,432.81
167.417,13.79,4.92,7,2.897246558,3,631.78
167.458,14.35,2.27,10,3.438298626,3,513.82
167.5,15.46,1.59,9,2.984513021,3,753.7
167.542,17.12,-1.04,9,3.787364477,3,752.77
167.583,17.12,0.74,6,4.57276264,3,425.84
167.625,17.12,0.31,8,3.892084232,3,701.75
167.667,17.12,0.31,6,5.009094953,3,622.72
167.708,14.9,1.09,8,3.961897402,3,328.91
167.75,12.68,3.09,8,3.735004599,3,232.91
167.792,11.01,3.32,7,2.635447171,3,76.01
167.833,10.46,3.5,6,2.984513021,3,1.98
167.875,9.9,3.64,5,2.844886681,3,0
167.917,9.35,3.96,4,3.351032164,3,0
167.958,8.79,4.03,5,3.892084232,3,0
168,8.24,3.7,3,4.29350996,4,0
168.042,8.24,3.7,5,3.298672286,4,0
168.083,8.24,3.7,4,3.455751919,4,0
168.125,8.24,3.7,6,3.071779484,4,0
168.167,8.24,3.89,4,2.844886681,4,0
168.208,7.68,4.98,5,3.019419606,4,14.99
168.25,9.35,5.15,4,2.408554368,4,149
168.292,9.9,4.69,4,2.635447171,4,199.9
168.333,12.68,6.28,5,1.79768913,4,381.91
168.375,12.68,3.62,8,2.600540585,4,623.76
168.417,13.79,3.84,8,2.338741198,4,638.76
168.458,14.35,4.36,9,1.8675023,4,537.76
168.5,15.46,5.66,11,1.902408885,4,748.7
168.542,17.12,6.03,8,2.094395102,4,831.69
168.583,16.01,5.02,8,2.303834613,4,411.89
168.625,14.35,10.18,7,5.777039824,4,347.85
168.667,12.12,10.7,8,5.305800926,4,82.98
168.708,12.12,10.53,6,5.742133239,4,175.96
168.75,11.57,11.11,6,5.829399702,4,51.02
168.792,11.01,10.08,7,5.637413484,4,71.01
168.833,11.01,10.55,4,1.361356817,4,5
168.875,11.01,10.86,2,1.204277184,4,0
168.917,10.46,10.31,1,0.366519143,4,0
168.958,10.46,10.31,3,5.480333851,4,0
169,10.46,10.45,5,5.689773362,8,0
169.042,10.46,10.45,7,6.038839212,8,0
169.083,9.9,9.89,7,5.846852994,8,0
169.125,9.9,9.89,6,5.462880559,8,0
169.167,10.46,10.45,4,5.532693729,8,0
169.208,10.46,10.45,4,5.550147021,8,11.04
169.25,11.01,11,0,4.64257581,8,31.96
169.292,11.57,11.56,2,5.934119457,8,64.04
169.333,12.12,12.11,2,6.091199089,8,134
169.375,12.68,12.67,1,1.466076572,8,92.98
169.417,12.68,12.53,4,2.338741198,8,119.01
169.458,14.35,13.4,3,2.21656815,8,217.92
169.5,14.9,13.28,6,2.00712864,8,285.91
169.542,15.46,12.77,6,1.780235837,8,448.85
169.583,14.35,11.68,3,3.263765701,8,126.91
169.625,14.35,12.04,2,1.308996939,8,99.02
169.667,13.79,13.32,6,5.532693729,8,92.98
169.708,13.24,13.09,6,5.602506899,8,69.97
169.75,13.24,11.97,2,4.136430327,8,46.95
169.792,13.24,11.8,6,2.600540585,8,14.99
169.833,12.12,10.36,5,2.617993878,8,0
169.875,11.57,10.15,4,2.827433388,8,0
169.917,11.01,10.08,5,2.687807048,8,0
169.958,10.46,9.85,3,2.338741198,8,0
170,10.46,10.45,2,3.071779484,1,0
170.042,9.9,9.6,2,2.670353756,1,0
170.083,9.9,9.89,4,2.42600766,1,0
170.125,9.35,9.34,6,2.583087293,1,0
170.167,9.35,9.34,7,3.769911184,1,0
170.208,9.35,7.96,9,3.822271062,1,26.03
170.25,9.35,7.63,6,2.932153143,1,173.98
170.292,10.46,8.89,4,2.722713633,1,166.9
170.333,12.12,8.02,6,3.438298626,1,330.88
170.375,13.79,7.11,3,2.932153143,1,562.75
170.417,16.01,7.76,6,2.670353756,1,764.74
170.458,17.68,7.71,6,1.745329252,1,684.78
170.5,18.79,6.94,5,1.186823891,1,909.67
170.542,19.35,6.8,6,1.483529864,1,913.62
170.583,20.46,3.66,9,2.268928028,1,850.75
170.625,21.57,3.74,4,2.35619449,1,742.78
170.667,21.57,4.63,5,5.550147021,1,593.78
170.708,22.68,5.6,3,5.515240436,1,426.88
170.75,21.57,5.05,4,5.986479334,1,251.85
170.792,19.9,7.3,2,5.323254219,1,89.03
170.833,17.12,7.19,5,0.017453293,1,3.02
170.875,16.01,8.5,4,5.689773362,1,0
170.917,13.79,7.56,6,5.724679947,1,0
170.958,13.79,7.99,5,6.248278722,1,0
171,13.24,6.81,5,0.523598776,0,0
171.042,12.68,6.93,6,0.087266463,0,0
171.083,11.57,6.09,5,6.143558967,0,0
171.125,10.46,7.88,5,6.195918845,0,0
171.167,11.01,6.36,5,0.13962634,0,0
171.208,10.46,7.34,4,6.143558967,0,14.99
171.25,12.12,8.21,3,5.550147021,0,147.95
171.292,14.35,8.53,4,5.724679947,0,358.89
171.333,18.79,9.84,4,0.837758041,0,528.81
171.375,21.57,7.04,6,0.942477796,0,683.74
171.417,23.24,6.94,4,5.462880559,0,809.72
171.458,24.9,6.62,6,0.436332313,0,892.7
171.5,26.01,5.58,5,1.79768913,0,922.69
171.542,26.01,3.89,9,2.199114858,0,910.72
171.583,27.12,2.93,5,1.832595715,0,849.7
171.625,27.12,2.93,7,2.00712864,0,738.71
171.667,26.57,3.13,9,2.14675498,0,590.76
171.708,26.01,3.29,9,2.268928028,0,421.89
171.75,24.9,4.1,5,2.478367538,0,247.9
171.792,23.79,3.69,5,2.705260341,0,84.96
171.833,22.68,2.21,5,2.460914245,0,3.02
171.875,19.35,5.78,5,3.071779484,0,0
171.917,18.79,7.86,5,2.775073511,0,0
171.958,17.12,8.28,4,3.001966313,0,0
172,16.57,8.03,3,2.722713633,0,0
172.042,14.9,9.05,4,5.340707511,0,0
172.083,14.35,8.74,3,5.672320069,0,0
172.125,14.35,8.53,1,5.846852994,0,0
172.167,14.35,7.41,2,4.904375198,0,0
172.208,14.35,8.53,2,5.654866776,0,28.94
172.25,16.01,9.89,1,5.951572749,0,172.94
172.292,18.24,10.6,3,0.541052068,0,342.86
172.333,19.9,11.4,4,1.780235837,0,514.86
172.375,22.12,12.1,4,2.024581932,0,669.79
172.417,24.35,11.32,3,3.543018382,0,798.68
172.458,26.57,4.36,6,3.351032164,0,886.66
172.5,27.68,4.69,5,2.775073511,0,917.69
172.542,29.9,4.52,4,3.054326191,0,909.67
172.583,29.35,3.35,7,4.066617157,0,851.68
172.625,30.46,4.25,5,3.665191429,0,739.75
172.667,29.9,4.52,5,3.717551307,0,590.76
172.708,29.9,8.33,3,2.408554368,0,422.82
172.75,28.24,8.01,6,3.700098014,0,247.9
172.792,24.9,8.4,4,3.508111797,0,89.03
172.833,23.24,6.94,5,3.560471674,0,3.95
172.875,21.57,7.04,5,3.019419606,0,0
172.917,19.9,7.95,5,3.438298626,0,0
172.958,18.79,7.56,3,2.28638132,0,0
173,17.68,7.14,1,3.508111797,0,0
173.042,17.12,6.91,3,2.513274123,0,0
173.083,16.01,6.44,3,2.28638132,0,0
173.125,15.46,6.47,3,2.373647783,0,0
173.167,14.9,6.72,2,2.757620218,0,0
173.208,15.46,6.99,0,5.969026042,0,26.96
173.25,17.12,8.8,1,6.003932627,0,173.98
173.292,19.35,9.25,2,6.126105675,0,342.86
173.333,22.12,11.51,3,1.204277184,0,514.86
173.375,24.35,11.66,3,0.244346095,0,672.81
173.417,28.24,12.57,4,0.942477796,0,799.73
173.458,28.79,10.46,4,2.635447171,0,884.68
173.5,30.46,9.36,5,1.815142422,0,913.62
173.542,32.12,4.82,5,5.654866776,0,910.72
173.583,32.12,5.6,7,5.358160804,0,851.68
173.625,32.68,6.06,4,3.717551307,0,721.74
173.667,32.68,6.06,6,4.15388362,0,590.76
173.708,32.68,6.8,4,3.455751919,0,423.86
173.75,30.46,10.42,6,2.827433388,0,249.88
173.792,28.24,9.02,5,3.717551307,0,87.98
173.833,26.01,9.79,5,3.577924967,0,3.02
173.875,24.9,8.4,4,3.351032164,0,0
173.917,23.24,6.94,6,2.827433388,0,0
173.958,21.57,9.14,1,2.478367538,0,0
174,19.9,8.26,6,2.827433388,0,0
174.042,19.35,7.13,4,2.827433388,0,0
174.083,18.24,6.44,3,3.054326191,0,0
174.125,17.68,5.61,3,3.438298626,0,0
174.167,17.12,5.73,3,3.420845334,0,0
174.208,17.68,7.43,3,3.036872898,0,26.96
174.25,19.35,10.09,3,1.850049007,0,173.98
174.292,20.46,11.12,4,1.93731547,0,348.9
174.333,22.12,9.64,4,2.07694181,0,523.81
174.375,23.79,9.39,5,2.059488517,0,681.76
174.417,26.01,9.37,4,3.054326191,0,810.77
174.458,27.12,8.54,6,3.054326191,0,898.63
174.5,29.35,2.58,8,3.316125579,0,937.68
174.542,31.01,5.43,9,4.031710572,0,924.66
174.583,31.57,1.81,8,4.328416545,0,865.74
174.625,31.57,-1.26,6,4.136430327,0,756.72
174.667,31.01,-1.7,6,4.590215933,0,606.8
174.708,29.35,0.94,8,4.049163865,0,434.79
174.75,27.12,-3.64,8,4.01425728,0,264.87
174.792,23.79,-4.36,7,3.298672286,0,97.98
174.833,21.57,-5.29,6,3.141592654,0,3.02
174.875,21.01,-2.12,7,2.879793266,0,0
174.917,18.79,-0.58,6,3.071779484,0,0
174.958,17.68,0.8,7,3.769911184,0,0
175,16.57,0.67,3,3.001966313,0,0
175.042,15.46,1.23,4,3.368485456,0,0
175.083,14.9,-0.02,6,2.740166926,0,0
175.125,14.35,0.24,3,2.862339973,0,0
175.167,13.79,0.09,3,2.635447171,0,0
175.208,14.9,1.09,5,2.617993878,0,28.94
175.25,16.57,2.21,3,2.42600766,0,175.96
175.292,17.12,2.33,5,2.635447171,0,344.83
175.333,18.79,3.02,4,4.468042885,0,513.82
175.375,21.01,3.7,6,3.543018382,0,664.79
175.417,22.68,5.6,6,4.136430327,0,788.68
175.458,24.9,7.08,7,3.874630939,0,874.69
175.5,24.9,7.97,12,3.403392041,0,911.65
175.542,26.57,7.59,9,3.665191429,0,906.65
175.583,27.12,3.59,9,4.345869837,0,850.75
175.625,28.24,5.15,7,4.57276264,0,742.78
175.667,27.68,6.45,7,4.310963252,0,597.73
175.708,26.57,3.13,8,4.22369679,0,433.86
175.75,24.9,6.62,6,3.822271062,0,258.94
175.792,21.57,5.88,8,4.537856055,0,96
175.833,18.79,7.25,9,3.508111797,0,3.02
175.875,17.12,8.8,9,3.089232776,0,0
175.917,16.01,8.98,11,3.595378259,0,0
175.958,14.9,9.27,8,3.612831552,0,0
176,13.79,9.24,4,3.298672286,0,0
176.042,12.68,8.76,5,2.478367538,0,0
176.083,12.12,8.78,4,2.478367538,0,0
176.125,11.57,8.79,5,2.792526803,0,0
176.167,11.01,8.76,4,3.333578871,0,0
176.208,12.12,9.14,3,3.001966313,0,31.03
176.25,13.24,9.11,4,2.792526803,0,184.91
176.292,15.46,9.8,4,3.246312409,0,359.82
176.333,17.68,9.32,4,1.989675347,0,532.76
176.375,21.57,9.14,3,2.321287905,0,689.78
176.417,22.68,9.12,5,1.710422667,0,813.67
176.458,24.9,6.15,5,2.391101075,0,895.72
176.5,26.01,2.67,7,2.670353756,0,924.66
176.542,27.12,0.78,6,2.757620218,0,913.62
176.583,28.24,-0.83,6,3.438298626,0,855.74
176.625,29.35,0.94,6,2.234021443,0,745.68
176.667,28.79,3.61,6,3.263765701,0,597.73
176.708,28.79,4.97,5,4.607669225,0,426.88
176.75,28.24,5.76,4,3.769911184,0,251.85
176.792,25.46,7.57,3,3.647738137,0,91
176.833,23.24,7.75,5,2.600540585,0,3.02
176.875,21.57,8.47,3,2.914699851,0,0
176.917,20.46,8.77,4,2.268928028,0,0
176.958,18.79,9.02,1,2.28638132,0,0
177,18.24,9.06,0,5.218534463,0,0
177.042,17.12,7.75,1,3.94444411,0,0
177.083,16.01,7.5,0,4.08407045,0,0
177.125,14.9,9.05,4,3.577924967,0,0
177.167,14.35,8.31,4,5.550147021,0,0
177.208,16.01,7.76,1,0.471238898,0,28.94
177.25,18.24,9.32,2,0.663225116,0,177.94
177.292,19.35,9.25,3,1.413716694,0,351.92
177.333,21.57,10.41,4,1.762782545,0,524.86
177.375,25.46,9.71,2,0.401425728,0,682.81
177.417,27.12,9.47,4,2.094395102,0,810.77
177.458,29.9,7.15,4,1.658062789,0,897.7
177.5,31.01,5.43,4,5.061454831,0,922.69
177.542,31.57,6.6,5,2.740166926,0,907.7
177.583,32.12,5.6,6,3.839724354,0,847.72
177.625,33.24,4.91,4,3.857177647,0,737.78
177.667,33.24,2.16,5,3.560471674,0,595.76
177.708,32.68,0.69,6,4.118977035,0,429.79
177.75,31.57,1.81,6,4.206243497,0,252.9
177.792,28.79,3.61,6,4.136430327,0,91.93
177.833,25.46,4.57,6,3.630284844,0,3.02
177.875,24.9,3.54,9,3.892084232,0,0
177.917,23.79,3.15,3,3.351032164,0,0
177.958,21.57,2.8,4,2.897246558,0,0
178,21.01,3.25,3,2.932153143,1,0
178.042,19.9,3.59,4,3.403392041,1,0
178.083,18.79,3.42,4,3.560471674,1,0
178.125,18.24,3.7,1,3.822271062,1,0
178.167,17.68,4.62,0,5.637413484,1,0
178.208,18.24,5.8,1,6.195918845,1,26.96
178.25,19.9,7.63,2,2.268928028,1,173.98
178.292,21.57,8.81,2,0.13962634,1,350.87
178.333,23.24,10.65,4,1.850049007,1,517.77
178.375,26.01,8.94,5,1.850049007,1,681.76
178.417,28.24,9.51,4,1.640609497,1,807.74
178.458,30.46,8.22,4,2.844886681,1,875.73
178.5,31.57,3.57,7,3.054326191,1,919.67
178.542,33.24,0.02,8,3.822271062,1,908.63
178.583,34.35,4.01,7,3.926990817,1,847.72
178.625,34.9,4.44,6,4.537856055,1,741.73
178.667,33.79,5.35,8,4.066617157,1,550.78
178.708,32.68,5.28,8,4.15388362,1,428.86
178.75,31.01,4.7,8,4.066617157,1,252.9
178.792,28.79,4.97,9,4.29350996,1,91
178.833,25.46,5.11,6,3.455751919,1,3.02
178.875,25.46,4.01,9,4.01425728,1,0
178.917,24.35,3.63,8,3.804817769,1,0
178.958,23.24,2.69,5,2.740166926,1,0
179,22.12,2.26,4,2.827433388,0,0
179.042,20.46,2.32,5,3.298672286,0,0
179.083,19.9,2.73,1,2.181661565,0,0
179.125,19.35,1.81,3,2.548180708,0,0
179.167,18.24,2.54,2,5.654866776,0,0
179.208,19.35,6.13,1,5.410520681,0,24.99
179.25,21.01,6.54,2,1.79768913,0,163.99
179.292,22.68,6.45,3,3.159045946,0,345.88
179.333,23.79,7.42,6,2.094395102,0,518.82
179.375,25.46,7.11,6,1.93731547,0,676.76
179.417,27.68,8.04,6,2.07694181,0,803.68
179.458,30.46,7,5,2.879793266,0,890.73
179.5,32.12,5.6,7,3.490658504,0,925.71
179.542,32.68,4.46,10,3.543018382,0,912.69
179.583,33.24,4.04,8,3.385938749,0,852.72
179.625,33.79,2.59,8,4.01425728,0,747.77
179.667,33.79,4.48,8,4.15388362,0,602.73
179.708,32.68,5.28,6,3.857177647,0,431.88
179.75,30.46,5.68,9,4.101523742,0,253.95
179.792,28.24,5.76,5,3.071779484,0,92.98
179.833,26.01,5.04,6,3.560471674,0,3.02
179.875,25.46,5.11,5,3.490658504,0,0
179.917,23.24,5.19,5,3.438298626,0,0
179.958,22.12,5.54,4,3.159045946,0,0
180,20.46,5.67,3,3.089232776,0,0
180.042,19.9,5.55,4,2.251474735,0,0
180.083,19.9,5.18,3,3.385938749,0,0
180.125,18.79,4.56,3,3.665191429,0,0
180.167,18.24,4.07,1,3.333578871,0,0
180.208,18.79,5.62,2,5.480333851,0,26.03
180.25,21.01,7.27,2,6.056292504,0,171.89
180.292,21.57,10.71,4,1.884955592,0,343.9
180.333,23.79,10.81,5,1.919862177,0,516.84
180.375,26.01,8.5,5,1.884955592,0,675.72
180.417,28.24,8.01,6,2.07694181,0,805.77
180.458,30.46,9.9,7,2.21656815,0,895.72
180.5,33.24,-1.17,5,2.530727415,0,938.61
180.542,34.35,0.88,6,3.001966313,0,922.69
180.583,36.01,3.28,6,3.979350695,0,859.7
180.625,35.46,1.73,6,3.595378259,0,749.75
180.667,35.46,1.73,7,3.926990817,0,601.8
180.708,34.9,3.46,5,3.804817769,0,431.88
180.75,32.68,8.19,7,4.066617157,0,252.9
180.792,28.79,7.94,7,3.682644722,0,89.96
180.833,27.12,6.52,5,3.403392041,0,3.02
180.875,25.46,6.63,3,2.583087293,0,0
180.917,24.35,8.73,3,3.019419606,0,0
180.958,23.24,9.26,3,2.757620218,0,0
181,22.12,9.97,3,2.513274123,1,0
181.042,21.01,10.49,3,3.94444411,1,0
181.083,20.46,10.28,2,2.827433388,1,0
181.125,19.9,10.6,1,5.201081171,1,0
