$Trinity Lake qdt year 2016 YC 08/25/22,
",,,",
JDAY,qdt
169.375,-2.505308025
169.417,-2.505308025
169.458,-165.271308
169.5,-0.073308025
169.542,61.31969198
169.583,19.81769198
169.625,34.96769198
169.667,-35.53130803
169.708,-2.505308025
169.75,-72.71830803
169.792,-2.505308025
169.833,101.703692
169.875,70.67569198
169.917,44.90769198
169.958,-33.57230803
170,0.865988683
170.042,0.865988683
170.083,0.865988683
170.125,9.851988683
170.167,-96.94901132
170.208,0.865988683
170.25,2.954988683
170.292,13.14698868
170.333,49.47898868
170.375,-55.99401132
170.417,0.865988683
170.458,0.865988683
170.5,0.865988683
170.542,3.747988683
170.583,17.38398868
170.625,29.08998868
170.667,-24.70701132
170.708,0.865988683
170.75,1.749988683
170.792,0.865988683
170.833,3.298988683
170.875,43.90298868
170.917,-11.25801132
170.958,-7.41001132
171,-30.45070539
171.042,-138.0187054
171.083,-13.70170539
171.125,-38.91170539
171.167,11.57429461
171.208,4.64929461
171.25,19.46229461
171.292,-11.89170539
171.333,-2.333705388
171.375,-2.333705388
171.417,-2.333705388
171.458,-2.333705388
171.5,37.11129461
171.542,-74.25570539
171.583,-2.333705388
171.625,20.91129461
171.667,85.30329461
171.708,-44.28370539
171.75,-2.333705388
171.792,77.62729461
171.833,-12.19670539
171.875,-35.66870539
171.917,60.92529461
171.958,-44.61070539
172,-15.0445744
172.042,-10.9945744
172.083,-19.4565744
172.125,-6.3645744
172.167,-132.3055744
172.208,-2.3945744
172.25,34.0404256
172.292,25.9214256
172.333,50.6174256
172.375,-17.8635744
172.417,-2.3945744
172.458,5.7474256
172.5,45.9464256
172.542,-36.0885744
172.583,-2.3945744
172.625,2.7694256
172.667,69.8814256
172.708,-46.6175744
172.75,-2.3945744
172.792,-20.5085744
172.833,-2.3945744
172.875,78.8384256
172.917,-1.6745744
172.958,-19.3535744
173,-15.23531364
173.042,-3.714313642
173.083,-3.714313642
173.125,-3.714313642
173.167,-3.714313642
173.208,-3.714313642
173.25,-196.8093136
173.292,-3.714313642
173.333,83.04468636
173.375,-12.52631364
173.417,-3.714313642
173.458,4.136686358
173.5,88.11668636
173.542,-5.454313642
173.583,-3.714313642
173.625,7.175686358
173.667,-102.0993136
173.708,-107.8483136
173.75,65.30668636
173.792,166.5166864
173.833,-7.777313642
173.875,34.57568636
173.917,7.02468636
173.958,-96.90331364
174,-2.488471121
174.042,-132.3624711
174.083,130.2945289
174.125,-155.6894711
174.167,-2.488471121
174.208,10.57852888
174.25,-127.1224711
174.292,25.50052888
174.333,-2.488471121
174.375,147.7315289
174.417,-8.284471121
174.458,-125.4034711
174.5,30.29052888
174.542,132.9325289
174.583,-23.57447112
174.625,39.46852888
174.667,-87.04247112
174.708,12.72052888
174.75,-34.53847112
174.792,11.88452888
174.833,-41.57947112
174.875,81.42852888
174.917,135.1885289
174.958,-29.06347112
175,11.49276459
175.042,-16.85223541
175.083,44.63276459
175.125,-30.01223541
175.167,-1.479235414
175.208,-1.479235414
175.25,-120.7652354
175.292,-1.479235414
175.333,87.80376459
175.375,-41.28123541
175.417,-1.479235414
175.458,71.84476459
175.5,-24.08223541
175.542,2.928764586
175.583,-120.8012354
175.625,18.64776459
175.667,-28.15423541
175.708,-0.563235414
175.75,105.7057646
175.792,-21.26623541
175.833,2.285764586
175.875,-94.52823541
175.917,-1.479235414
175.958,38.55576459
176,64.35063817
176.042,-9.744361832
176.083,-4.953361832
176.125,-3.589361832
176.167,46.10563817
176.208,-124.7453618
176.25,-4.953361832
176.292,22.31063817
176.333,81.94463817
176.375,-43.31536183
176.417,-4.953361832
176.458,-112.0143618
176.5,-4.953361832
176.542,-15.62136183
176.583,-3.768361832
176.625,-7.477361832
176.667,2.187638168
176.708,-4.953361832
176.75,-4.953361832
176.792,-8.940361832
176.833,-71.95636183
176.875,5.661638168
176.917,105.2086382
176.958,-4.953361832
177,-2.423168174
177.042,-160.5491682
177.083,-2.423168174
177.125,-38.05116817
177.167,4.067831826
177.208,106.2778318
177.25,-2.423168174
177.292,-167.8461682
177.333,-2.423168174
177.375,-25.17316817
177.417,20.02483183
177.458,-20.04016817
177.5,-2.423168174
177.542,89.70283183
177.583,-37.93916817
177.625,61.54483183
177.667,-84.39316817
177.708,-89.6331682
177.75,61.33283183
177.792,159.0148318
177.833,-2.423168174
177.875,62.34483183
177.917,-93.67216817
177.958,-2.423168174
178,-69.75784227
178.042,12.00115773
178.083,-42.66884227
178.125,105.2521577
178.167,-65.38484227
178.208,4.269157727
178.25,-145.4778423
178.292,4.269157727
178.333,-45.81784227
178.375,114.6861577
178.417,-24.65384227
178.458,4.269157727
178.5,89.6931577
178.542,-91.24284227
178.583,-63.51784227
178.625,21.47315773
178.667,4.269157727
178.708,20.19315773
178.75,162.1781577
178.792,-66.67784227
178.833,-114.2858423
178.875,24.74115773
178.917,4.269157727
178.958,4.269157727
179,-19.71975028
179.042,3.302249723
179.083,81.69124972
179.125,-3.979750277
179.167,3.302249723
179.208,-126.4147503
179.25,18.46624972
179.292,-65.13375028
179.333,126.9282497
179.375,-31.71675028
179.417,53.60924972
179.458,3.302249723
179.5,15.75924972
179.542,3.302249723
179.583,37.22924972
179.625,3.302249723
179.667,75.97524972
179.708,3.302249723
179.75,46.37524972
179.792,-20.82975028
179.833,38.99224972
179.875,-26.97375028
179.917,55.27724972
179.958,-80.18575028
180,50.85423129
180.042,-39.64476871
180.083,72.47623129
180.125,-2.610768709
180.167,9.475231291
180.208,-34.05276871
180.25,-1.902768709
180.292,114.7932313
180.333,-79.55776871
180.375,26.87723129
180.417,-75.15076871
180.458,10.78823129
180.5,-13.24376871
180.542,8.700231291
180.583,-1.928768709
180.625,-18.20776871
180.667,-18.90476871
180.708,-41.53776871
180.75,31.06523129
180.792,-1.902768709
180.833,-1.902768709
180.875,-3.480768709
180.917,-77.20176871
180.958,-115.6467687
181,18.25178179
181.042,-12.49621821
181.083,-55.82721821
181.125,-74.61121821
181.167,-92.71021821
181.208,-72.74121821
181.25,-88.08921821
181.292,-12.49621821
181.333,-20.74321821
181.375,-48.07921821
181.417,-203.2322182
181.458,-170.0492182
181.5,-178.9862182
181.542,205.3177818
181.583,192.0777818
181.625,61.49978179
181.667,70.09378179
181.708,101.0217818
181.75,81.7857818
181.792,74.8877818
181.833,128.5987818
181.875,-44.31421821
181.917,43.92678179
181.958,-108.8492182
182,-78.7389113
182.042,-82.4029113
182.083,-24.45791125
182.125,-100.4569113
182.167,-109.1249113
182.208,-67.40691125
182.25,-80.93691125
182.292,-83.59791125
182.333,-64.18791125
182.375,-47.61391125
182.417,-10.93491125
182.458,-20.62591125
182.5,-10.93491125
182.542,182.9660888
182.583,56.05708875
182.625,-6.37191125
182.667,124.6110888
182.708,-132.2959113
182.75,93.26408875
182.792,170.0450888
182.833,56.84508875
182.875,-9.12791125
182.917,119.2060888
182.958,-55.36391125
183,-95.03208846
183.042,-111.4710885
183.083,-5.49408846
183.125,-14.79608846
183.167,-102.8710885
183.208,-114.6130885
183.25,17.40391154
183.292,-14.79608846
183.333,-76.42808846
183.375,-82.40408846
183.417,-10.87608846
183.458,-14.79608846
183.5,-14.79608846
183.542,169.7139115
183.583,78.8859115
183.625,-0.21908846
183.667,-4.46308846
183.708,-52.70708846
183.75,73.95891154
183.792,-14.79608846
183.833,-53.03308846
183.875,89.3899115
183.917,75.48891154
183.958,-54.49308846
184,5.383640391
184.042,-202.0463596
184.083,5.383640391
184.125,110.0316404
184.167,-25.45535961
184.208,5.383640391
184.25,-78.86435961
184.292,-139.8353596
184.333,76.23364039
184.375,-13.32235961
184.417,1.73564039
184.458,102.1836404
184.5,-104.8403596
184.542,-114.4733596
184.583,0.90264039
184.625,89.86364039
184.667,5.383640391
184.708,-0.424359609
184.75,70.12064039
184.792,-6.136359609
184.833,-87.26235961
184.875,56.58764039
184.917,5.383640391
184.958,5.383640391
185,-122.8358586
185.042,0.079141357
185.083,117.9201414
185.125,0.079141357
185.167,0.079141357
185.208,-72.20685864
185.25,0.079141357
185.292,88.89414136
185.333,0.079141357
185.375,0.079141357
185.417,-19.04485864
185.458,-164.9498586
185.5,26.58714136
185.542,0.079141357
185.583,-6.164858643
185.625,144.8911414
185.667,-16.07885864
185.708,-60.09285864
185.75,-55.32085864
185.792,2.815141357
185.833,0.079141357
185.875,0.079141357
185.917,77.34514136
185.958,76.09714136
186,-41.92315398
186.042,2.40284602
186.083,2.40284602
186.125,-60.37215398
186.167,2.40284602
186.208,-93.82115398
186.25,56.66884602
186.292,-38.30715398
186.333,36.84984602
186.375,73.499846
186.417,-51.88815398
186.458,2.40284602
186.5,57.06484602
186.542,-80.90815398
186.583,-13.85115398
186.625,-76.814154
186.667,66.39384602
186.708,2.40284602
186.75,2.40284602
186.792,-39.16915398
186.833,36.11784602
186.875,2.40284602
186.917,103.919846
186.958,-83.49915398
187,-2.323204026
187.042,-2.323204026
187.083,-102.137204
187.125,44.41079597
187.167,-42.05320403
187.208,15.94779597
187.25,103.809796
187.292,-7.663204026
187.333,-2.323204026
187.375,-119.827204
187.417,5.870795974
187.458,-2.323204026
187.5,40.79479597
187.542,-2.323204026
187.583,-2.323204026
187.625,-12.16420403
187.667,-70.25520403
187.708,18.93579597
187.75,-2.323204026
187.792,-2.323204026
187.833,-4.55020403
187.875,57.61379597
187.917,142.870796
187.958,-91.36120403
188,-4.184877583
188.042,-134.0608776
188.083,113.5971224
188.125,-17.91187758
188.167,42.77112242
188.208,-52.87987758
188.25,-1.874877583
188.292,87.15612242
188.333,-17.33587758
188.375,-0.629877583
188.417,-34.07087758
188.458,-4.184877583
188.5,-39.73987758
188.542,-4.184877583
188.583,-4.184877583
188.625,-4.184877583
188.667,20.87112242
188.708,-64.27487758
188.75,32.81312242
188.792,-4.184877583
188.833,-4.184877583
188.875,-6.392877583
188.917,29.22012242
188.958,-4.184877583
189,64.13728951
189.042,77.62228951
189.083,-71.38271049
189.125,-1.849710487
189.167,-162.9907105
189.208,117.8952895
189.25,-98.43871049
189.292,50.0132895
189.333,73.34128951
189.375,-87.13571049
189.417,-1.849710487
189.458,89.04428951
189.5,-36.84771049
189.542,-143.5527105
189.583,-14.05471049
189.625,137.2442895
189.667,-1.849710487
189.708,-54.68971049
189.75,-74.95871049
189.792,14.93228951
189.833,-1.849710487
189.875,100.5812895
189.917,120.7482895
189.958,-8.833710487
190,0.18877716
190.042,-178.1952228
190.083,14.63077716
190.125,-36.04522284
190.167,75.05477716
190.208,85.22577716
190.25,-41.10822284
190.292,0.18877716
190.333,-116.9292228
190.375,7.40177716
190.417,-7.99922284
190.458,0.18877716
190.5,76.19777716
190.542,-4.69822284
190.583,-78.87122284
190.625,-52.44922284
190.667,-53.98922284
190.708,-36.40122284
190.75,-101.0282228
190.792,39.47077716
190.833,0.18877716
190.875,136.8297772
190.917,73.90477716
190.958,-3.56722284
191,-3.898225852
191.042,-3.898225852
191.083,-72.59422585
191.125,49.39777415
191.167,-131.8232259
191.208,-3.898225852
191.25,-113.1922259
191.292,-66.7242259
191.333,44.71477415
191.375,-3.898225852
191.417,-3.898225852
191.458,-49.72922585
191.5,-84.31622585
191.542,26.98077415
191.583,68.03977415
191.625,-3.898225852
191.667,-46.65022585
191.708,-82.32622585
191.75,-149.9972259
191.792,7.837774148
191.833,111.7037741
191.875,113.8247742
191.917,20.64177415
191.958,-1.11422585
192,5.72741841
192.042,29.36941841
192.083,-20.98358159
192.125,-2.223581594
192.167,-2.223581594
192.208,-123.2315816
192.25,-2.223581594
192.292,-78.53258159
192.333,3.317418406
192.375,-32.32858159
192.417,-2.223581594
192.458,89.2944184
192.5,-19.44858159
192.542,-125.4435816
192.583,-55.06458159
192.625,46.33541841
192.667,-2.223581594
192.708,-38.30558159
192.75,-91.99058159
192.792,35.07441841
192.833,-2.223581594
192.875,110.6774184
192.917,39.07441841
192.958,-0.86258159
193,0.30235509
193.042,11.78935509
193.083,-38.87564491
193.125,-3.175644907
193.167,-90.07364491
193.208,38.53635509
193.25,11.05135509
193.292,-7.82064491
193.333,7.755355093
193.375,-3.175644907
193.417,-166.6636449
193.458,-3.175644907
193.5,-3.175644907
193.542,-3.175644907
193.583,72.46235509
193.625,-3.175644907
193.667,-43.22864491
193.708,57.07335509
193.75,-3.175644907
193.792,-77.17464491
193.833,41.11235509
193.875,101.6523551
193.917,6.86335509
193.958,25.62135509
194,8.578570792
194.042,24.97657079
194.083,-22.19042921
194.125,-0.238429208
194.167,-78.49342921
194.208,-0.238429208
194.25,-133.4574292
194.292,162.9555708
194.333,-32.44742921
194.375,-100.4864292
194.417,-40.32842921
194.458,-67.61342921
194.5,43.18957079
194.542,-0.238429208
194.583,162.8255708
194.625,-23.90842921
194.667,-104.7504292
194.708,70.92157079
194.75,-0.238429208
194.792,-53.86942921
194.833,-8.85142921
194.875,114.4585708
194.917,80.36757079
194.958,23.60557079
195,-28.12105978
195.042,27.52494022
195.083,-10.24205978
195.125,-94.84905978
195.167,8.512940224
195.208,-26.46505978
195.25,-138.2510598
195.292,-43.57505978
195.333,-4.41605978
195.375,32.38094022
195.417,-5.076059776
195.458,19.84994022
195.5,-5.076059776
195.542,87.86094022
195.583,-5.076059776
195.625,106.8299402
195.667,-9.311059776
195.708,-85.19805978
195.75,32.57194022
195.792,-5.076059776
195.833,-26.08205978
195.875,165.0509402
195.917,166.3969402
195.958,-43.52705978
196,-1.99664949
196.042,-1.99664949
196.083,-1.99664949
196.125,-183.5266495
196.167,26.06735051
196.208,-102.9726495
196.25,191.7693505
196.292,-17.96164949
196.333,-42.70064949
196.375,-38.64664949
196.417,-146.7006495
196.458,39.85835051
196.5,-1.99664949
196.542,104.6363505
196.583,-1.99664949
196.625,-13.11664949
196.667,16.47835051
196.708,164.3353505
196.75,-42.64764949
196.792,37.86235051
196.833,67.83735051
196.875,92.39835051
196.917,-68.28464949
196.958,-1.99664949
197,-173.1213565
197.042,79.05564353
197.083,-15.59935647
197.125,111.8786435
197.167,-45.88835647
197.208,-71.65835647
197.25,-83.37535647
197.292,-5.538356474
197.333,67.47164353
197.375,-5.538356474
197.417,-55.08835647
197.458,-73.55735647
197.5,12.05764353
197.542,-5.538356474
197.583,-5.538356474
197.625,-5.538356474
197.667,84.04964353
197.708,-5.538356474
197.75,-100.5573565
197.792,73.95464353
197.833,-5.538356474
197.875,177.6406435
197.917,-23.01735647
197.958,-87.02635647
198,-36.23875404
198.042,-55.91775404
198.083,12.63424596
198.125,1.027245956
198.167,-26.85775404
198.208,-73.47175404
198.25,-26.44575404
198.292,-44.71675404
198.333,-28.22175404
198.375,-4.868754044
198.417,-30.48675404
198.458,-35.46575404
198.5,4.548245956
198.542,1.027245956
198.583,177.357246
198.625,1.027245956
198.667,-87.45475404
198.708,-68.81275404
198.75,48.51524596
198.792,1.027245956
198.833,-5.60275404
198.875,-15.39975404
198.917,52.25924596
198.958,108.032246
199,-25.40606507
199.042,24.51393493
199.083,-87.27206507
199.125,-5.291065072
199.167,3.575934928
199.208,-161.9410651
199.25,76.60893493
199.292,-44.66806507
199.333,-114.0320651
199.375,45.94393493
199.417,96.1599349
199.458,-48.20306507
199.5,-89.94906507
199.542,-56.83706507
199.583,43.76493493
199.625,-56.26706507
199.667,17.31193493
199.708,-5.291065072
199.75,-5.291065072
199.792,-5.291065072
199.833,58.32893493
199.875,-5.291065072
199.917,40.00193493
199.958,3.93493493
200,21.08059811
200.042,-55.42440189
200.083,0.318598108
200.125,-189.7474019
200.167,16.85059811
200.208,-61.76640189
200.25,-32.12540189
200.292,-31.31640189
200.333,-4.85940189
200.375,-32.05140189
200.417,0.318598108
200.458,0.318598108
200.5,0.318598108
200.542,-64.32840189
200.583,-34.77840189
200.625,45.28159811
200.667,206.7925981
200.708,-27.72940189
200.75,-43.13740189
200.792,-70.27140189
200.833,17.45059811
200.875,0.318598108
200.917,-1.46640189
200.958,12.70359811
201,-1.028211492
201.042,-1.015211492
201.083,24.24478851
201.125,-10.64421149
201.167,-3.329211492
201.208,-3.329211492
201.25,-112.7282115
201.292,-134.7582115
201.333,25.17478851
201.375,104.2637885
201.417,-3.329211492
201.458,-129.9312115
201.5,-3.329211492
201.542,-3.329211492
201.583,-3.329211492
201.625,-3.329211492
201.667,21.96778851
201.708,-3.329211492
201.75,-3.329211492
201.792,140.3247885
201.833,-39.32621149
201.875,83.02778851
201.917,37.86378851
201.958,-158.6792115
202,-2.876122379
202.042,25.46187762
202.083,-42.9801224
202.125,17.21787762
202.167,30.56987762
202.208,-63.77512238
202.25,-2.876122379
202.292,-67.91612238
202.333,-2.876122379
202.375,-28.98212238
202.417,-2.876122379
202.458,-25.97312238
202.5,-72.30112238
202.542,41.78987762
202.583,-2.876122379
202.625,175.7238776
202.667,-16.07112238
202.708,-56.12012238
202.75,-66.49712238
202.792,-58.54712238
202.833,43.25987762
202.875,108.4598776
202.917,36.64887762
202.958,23.88187762
203,-31.33116544
203.042,-1.921165436
203.083,-1.921165436
203.125,-196.6401654
203.167,9.450834564
203.208,99.28883456
203.25,-62.10116544
203.292,-1.921165436
203.333,41.04983456
203.375,-124.8071654
203.417,-1.921165436
203.458,20.00983456
203.5,-24.28516544
203.542,-87.90116544
203.583,-1.180165436
203.625,-1.921165436
203.667,-1.921165436
203.708,-1.921165436
203.75,-15.09216544
203.792,5.770834564
203.833,160.0678346
203.875,-9.546165436
203.917,-1.921165436
203.958,-1.921165436
204,-1.153849857
204.042,-21.70584986
204.083,14.46715014
204.125,-92.97284986
204.167,-3.518849857
204.208,-3.518849857
204.25,-3.518849857
204.292,-41.93084986
204.333,44.61015014
204.375,-126.6488499
204.417,-2.463849857
204.458,73.24415014
204.5,-128.5018499
204.542,-102.4178499
204.583,92.80615014
204.625,-3.518849857
204.667,108.6141501
204.708,-3.518849857
204.75,-52.49284986
204.792,-77.84984986
204.833,-1.641849857
204.875,138.2271501
204.917,39.26615014
204.958,-60.90284986
205,-1.031786958
205.042,-116.236787
205.083,13.64521304
205.125,5.68221304
205.167,44.27221304
205.208,-14.19678696
205.25,-48.64378696
205.292,-118.829787
205.333,67.40921304
205.375,13.43221304
205.417,-0.11178696
205.458,27.47721304
205.5,-19.28978696
205.542,-178.987787
205.583,5.050213042
205.625,-1.031786958
205.667,164.186213
205.708,-1.031786958
205.75,-83.67178696
205.792,1.975213042
205.833,-1.031786958
205.875,135.934213
205.917,24.50421304
205.958,12.03821304
206,-9.33795535
206.042,4.97704465
206.083,17.10104465
206.125,-9.810955346
206.167,7.704044654
206.208,-19.62395535
206.25,-3.855955346
206.292,-3.855955346
206.333,-3.855955346
206.375,-3.855955346
206.417,-3.855955346
206.458,-140.4709554
206.5,-61.08195535
206.542,-32.87095535
206.583,27.51804465
206.625,-3.855955346
206.667,109.2660447
206.708,-3.855955346
206.75,-65.12795535
206.792,-75.11695535
206.833,33.08504465
206.875,154.0590447
206.917,20.05104465
206.958,5.54804465
207,-41.43359194
207.042,49.36740806
207.083,-6.112591943
207.125,-91.67559194
207.167,-2.613591943
207.208,2.82340806
207.25,14.38940806
207.292,-9.466591943
207.333,-113.9945919
207.375,-2.613591943
207.417,18.25340806
207.458,-41.65959194
207.5,-2.613591943
207.542,-72.35659194
207.583,62.82440806
207.625,-2.613591943
207.667,149.9244081
207.708,-13.23559194
207.75,50.79740806
207.792,-57.35359194
207.833,42.48240806
207.875,54.34640806
207.917,29.68740806
207.958,-57.05459194
208,-1.814153232
208.042,-1.814153232
208.083,-1.814153232
208.125,-1.814153232
208.167,-221.5351532
208.208,78.30984677
208.25,22.30584677
208.292,32.96984677
208.333,-107.2231532
208.375,-60.92415323
208.417,57.54784677
208.458,22.91784677
208.5,-70.61815323
208.542,-107.5791532
208.583,108.7048468
208.625,-1.814153232
208.667,149.8678468
208.708,-81.48015323
208.75,94.90584677
208.792,-96.1511532
208.833,-44.02715323
208.875,144.6678468
208.917,-1.814153232
208.958,-11.93915323
209,-30.02939451
209.042,5.30760549
209.083,17.57260549
209.125,4.474605493
209.167,-25.49939451
209.208,-3.468394507
209.25,-100.9613945
209.292,10.83660549
209.333,63.19060549
209.375,-35.57639451
209.417,49.35560549
209.458,-72.75539451
209.5,-163.2193945
209.542,15.68460549
209.583,-3.468394507
209.625,157.6436055
209.667,-3.468394507
209.708,43.10760549
209.75,97.7496055
209.792,-157.0463945
209.833,36.79960549
209.875,55.45860549
209.917,50.30460549
209.958,7.80060549
210,-17.71107594
210.042,-2.530075944
210.083,-113.2180759
210.125,55.99192406
210.167,-96.18207594
210.208,-2.530075944
210.25,3.314924056
210.292,-0.007075944
210.333,23.03692406
210.375,-91.73107594
210.417,-2.530075944
210.458,-106.0220759
210.5,-46.96407594
210.542,31.90292406
210.583,-2.530075944
210.625,-2.530075944
210.667,77.38792406
210.708,-2.530075944
210.75,80.52992406
210.792,-6.973075944
210.833,49.60392406
210.875,58.04192406
210.917,-4.45807594
210.958,-1.30007594
211,24.69694455
211.042,-32.75605545
211.083,-2.778055451
211.125,-117.1740555
211.167,10.94994455
211.208,-147.7630555
211.25,70.05994455
211.292,62.49194455
211.333,-160.0210555
211.375,-2.778055451
211.417,40.70394455
211.458,-73.68105545
211.5,-95.2360555
211.542,98.49594455
211.583,184.4269446
211.625,-57.78205545
211.667,43.17994455
211.708,-48.81505545
211.75,-62.03805545
211.792,61.60194455
211.833,102.0739446
211.875,117.8409446
211.917,-118.7110555
211.958,-84.82205545
212,65.15740307
212.042,6.58940307
212.083,2.36240307
212.125,-31.16959693
212.167,-2.983596933
212.208,-2.983596933
212.25,-2.983596933
212.292,-2.983596933
212.333,-192.6365969
212.375,31.20540307
212.417,33.37440307
212.458,-26.55459693
212.5,40.85040307
212.542,-77.44859693
212.583,-70.37659693
212.625,19.32240307
212.667,-2.983596933
212.708,151.2614031
212.75,-128.3385969
212.792,51.41940307
212.833,-63.76759693
212.875,148.4524031
212.917,44.29240307
212.958,17.38940307
213,-83.1800674
213.042,-4.048067396
213.083,-4.048067396
213.125,-4.048067396
213.167,-20.2150674
213.208,-1.360067396
213.25,-69.7270674
213.292,-212.8960674
213.333,16.6469326
213.375,90.5579326
213.417,-131.0320674
213.458,-65.6430674
213.5,25.6279326
213.542,-4.048067396
213.583,34.8519326
213.625,103.1099326
213.667,-33.7150674
213.708,-113.5980674
213.75,57.0409326
213.792,-4.048067396
213.833,-48.4170674
213.875,92.6749326
213.917,30.2789326
213.958,14.7479326
214,-89.28723356
214.042,0.020766437
214.083,0.020766437
214.125,0.020766437
214.167,-150.1032336
214.208,15.51076644
214.25,93.23176644
214.292,-126.6612336
214.333,0.020766437
214.375,2.03376644
214.417,31.38076644
214.458,-62.07523356
214.5,0.020766437
214.542,-67.36223356
214.583,-17.74423356
214.625,99.59576644
214.667,0.020766437
214.708,-8.128233563
214.75,82.94876644
214.792,-11.98123356
214.833,-58.83723356
214.875,27.21376644
214.917,0.020766437
214.958,56.18976644
215,17.26750126
215.042,-62.50649874
215.083,-5.93649874
215.125,-5.93649874
215.167,-5.93649874
215.208,-97.88749874
215.25,-5.93649874
215.292,-159.5544987
215.333,-5.93649874
215.375,44.00650126
215.417,8.74050126
215.458,34.81650126
215.5,-31.89849874
215.542,-102.9164987
215.583,-5.93649874
215.625,-5.93649874
215.667,-5.93649874
215.708,-26.24249874
215.75,18.43950126
215.792,-5.93649874
215.833,115.6035013
215.875,43.22450126
215.917,41.66350126
215.958,-37.30449874
216,2.673319907
216.042,2.673319907
216.083,2.673319907
216.125,-159.7836801
216.167,-110.6236801
216.208,73.29131991
216.25,2.673319907
216.292,-81.68268009
216.333,-2.43068009
216.375,64.43531991
216.417,-92.9776801
216.458,-92.10268009
216.5,36.79131991
216.542,2.673319907
216.583,136.1083199
216.625,-19.20668009
216.667,78.73031991
216.708,-74.84868009
216.75,37.13031991
216.792,-15.14468009
216.833,-36.15068009
216.875,59.94631991
216.917,69.15331991
216.958,-33.77868009
217,8.87354567
217.042,11.49354567
217.083,38.77054567
217.125,-19.96945433
217.167,-2.553454329
217.208,-2.553454329
217.25,-224.4014543
217.292,-2.553454329
217.333,-52.26645433
217.375,-43.51645433
217.417,89.70754567
217.458,-2.553454329
217.5,-24.40845433
217.542,27.60654567
217.583,-2.553454329
217.625,162.6495457
217.667,-66.90345433
217.708,46.83954567
217.75,86.26154567
217.792,34.10054567
217.833,-5.76445433
217.875,-4.52145433
217.917,3.30154567
217.958,-40.66845433
218,-2.375870962
218.042,-2.375870962
218.083,-2.375870962
218.125,-197.459871
218.167,49.95712904
218.208,94.84812904
218.25,-126.722871
218.292,-2.375870962
218.333,3.39112904
218.375,-49.151871
218.417,23.37312904
218.458,-15.20487096
218.5,-13.41187096
218.542,33.78612904
218.583,-4.639870962
218.625,-186.781871
218.667,-2.375870962
218.708,180.804129
218.75,-2.375870962
218.792,-69.57287096
218.833,-119.311871
218.875,-2.375870962
218.917,139.357129
218.958,214.880129
219,-116.3916809
219.042,-271.9826809
219.083,-112.9136809
219.125,32.08031913
219.167,239.3503191
219.208,-7.456680868
219.25,9.84031913
219.292,-260.1756809
219.333,-7.456680868
219.375,82.30831913
219.417,-7.456680868
219.458,-134.6536809
219.5,-42.79368087
219.542,25.40031913
219.583,188.7443191
219.625,-12.19168087
219.667,-47.87468087
219.708,-72.16568087
219.75,-7.456680868
219.792,-7.456680868
219.833,82.47431913
219.875,42.43931913
219.917,-25.33568087
219.958,-8.059680868
220,23.82470603
220.042,8.88070603
220.083,-14.30929397
220.125,4.90170603
220.167,-5.340293972
220.208,-24.35029397
220.25,-11.57729397
220.292,-11.83829397
220.333,-6.652293972
220.375,-172.754294
220.417,-6.652293972
220.458,103.446706
220.5,-53.16329397
220.542,-108.910294
220.583,-39.01529397
220.625,-45.61029397
220.667,18.45670603
220.708,-6.652293972
220.75,-6.652293972
220.792,-18.35429397
220.833,-6.652293972
220.875,118.691706
220.917,50.65370603
220.958,38.69870603
221,-41.47382303
221.042,-1.485823028
221.083,-1.485823028
221.125,-1.485823028
221.167,-174.159823
221.208,-1.485823028
221.25,32.69217697
221.292,5.19517697
221.333,20.91917697
221.375,-80.37582303
221.417,-1.485823028
221.458,-1.485823028
221.5,13.73617697
221.542,-57.27482303
221.583,-1.485823028
221.625,-8.451823028
221.667,-63.31882303
221.708,57.95317697
221.75,-1.485823028
221.792,-62.75782303
221.833,-48.24782303
221.875,73.20317697
221.917,87.55417697
221.958,-22.72682303
222,-23.28377126
222.042,26.52422874
222.083,-9.88677126
222.125,-14.77577126
222.167,2.319228741
222.208,-10.77677126
222.25,-3.779771259
222.292,-6.261771259
222.333,-177.3317713
222.375,-0.334771259
222.417,101.0342287
222.458,-31.18677126
222.5,-0.334771259
222.542,102.9892287
222.583,-28.23777126
222.625,-19.88877126
222.667,-0.334771259
222.708,-17.44977126
222.75,-108.3817713
222.792,30.06222874
222.833,-0.334771259
222.875,139.3602287
222.917,10.56622874
222.958,-20.74277126
223,-25.59492473
223.042,21.34707527
223.083,3.649075274
223.125,-18.63592473
223.167,-3.419924726
223.208,-18.64892473
223.25,0.652075274
223.292,-189.3169247
223.333,38.03907527
223.375,-34.22292473
223.417,-97.74592473
223.458,117.0710753
223.5,0.652075274
223.542,146.6470753
223.583,-83.67792473
223.625,-91.16592473
223.667,39.37207527
223.708,0.652075274
223.75,131.6490753
223.792,0.652075274
223.833,36.30307527
223.875,65.44907527
223.917,-28.63692473
223.958,-9.89492473
224,12.51503582
224.042,-20.31596418
224.083,2.053035819
224.125,-10.34196418
224.167,-132.1889642
224.208,-11.82896418
224.25,4.034035819
224.292,-0.659964181
224.333,2.18403582
224.375,8.106035819
224.417,-8.548964181
224.458,-140.4109642
224.5,-1.867964181
224.542,-1.867964181
224.583,163.7480358
224.625,-3.038964181
224.667,-101.6119642
224.708,-1.071964181
224.75,-1.867964181
224.792,144.7970358
