 Branch:,           3 , # of structures:,           3 , outlet temperatures
      JDAY,      T(C),      T(C),      T(C),   Q(m3/s),   Q(m3/s),   Q(m3/s),    ELEVCL,    ELEVCL,    ELEVCL,
  280.5987,    -99.00,     13.52,    -99.00,      0.00,      7.00,      0.00,    301.90,    340.05,    368.81,
  280.6404,    -99.00,     13.51,    -99.00,      0.00,      7.00,      0.00,    301.90,    340.05,    368.81,
  280.6821,    -99.00,     13.52,    -99.00,      0.00,      7.00,      0.00,    301.90,    340.05,    368.81,
  280.7239,    -99.00,     13.52,    -99.00,      0.00,      7.00,      0.00,    301.90,    340.05,    368.81,
  280.7656,    -99.00,     13.51,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  280.8071,    -99.00,     13.52,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  280.8488,    -99.00,     13.53,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  280.8905,    -99.00,     13.53,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  280.9323,    -99.00,     13.54,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  280.9739,    -99.00,     13.54,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.0160,    -99.00,     13.54,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.0573,    -99.00,     13.53,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.0990,    -99.00,     13.54,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.1410,    -99.00,     13.54,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.1830,    -99.00,     13.54,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.2247,    -99.00,     13.54,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.2660,    -99.00,     13.54,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.3080,    -99.00,     13.55,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.3494,    -99.00,     13.55,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.3911,    -99.00,     13.56,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.4326,    -99.00,     13.57,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  281.4744,    -99.00,     13.57,    -99.00,      0.00,      6.98,      0.00,    301.90,    340.05,    368.81,
  281.5162,    -99.00,     13.56,    -99.00,      0.00,      6.98,      0.00,    301.90,    340.05,    368.81,
  281.5577,    -99.00,     13.56,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  281.5994,    -99.00,     13.56,    -99.00,      0.00,      6.98,      0.00,    301.90,    340.05,    368.81,
  281.6412,    -99.00,     13.56,    -99.00,      0.00,      7.00,      0.00,    301.90,    340.05,    368.81,
  281.6830,    -99.00,     13.56,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  281.7246,    -99.00,     13.55,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  281.7663,    -99.00,     13.54,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  281.8081,    -99.00,     13.55,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  281.8497,    -99.00,     13.54,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  281.8913,    -99.00,     13.54,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  281.9333,    -99.00,     13.55,    -99.00,      0.00,      6.98,      0.00,    301.90,    340.05,    368.81,
  281.9747,    -99.00,     13.55,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.0167,    -99.00,     13.55,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  282.0587,    -99.00,     13.55,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.1004,    -99.00,     13.56,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.1417,    -99.00,     13.56,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  282.1837,    -99.00,     13.55,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.2254,    -99.00,     13.55,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  282.2667,    -99.00,     13.55,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  282.3087,    -99.00,     13.55,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.3504,    -99.00,     13.57,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.3917,    -99.00,     13.57,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.4337,    -99.00,     13.57,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.4754,    -99.00,     13.56,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  282.5174,    -99.00,     13.56,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  282.5587,    -99.00,     13.57,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  282.6004,    -99.00,     13.56,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  282.6424,    -99.00,     13.56,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  282.6837,    -99.00,     13.57,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  282.7256,    -99.00,     13.57,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  282.7672,    -99.00,     13.57,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  282.8087,    -99.00,     13.58,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  282.8503,    -99.00,     13.58,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  282.8921,    -99.00,     13.58,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  282.9344,    -99.00,     13.58,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  282.9761,    -99.00,     13.58,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
  283.0174,    -99.00,     13.58,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  283.0594,    -99.00,     13.59,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  283.1010,    -99.00,     13.59,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  283.1424,    -99.00,     13.59,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  283.1844,    -99.00,     13.59,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  283.2260,    -99.00,     13.59,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  283.2674,    -99.00,     13.59,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  283.3094,    -99.00,     13.58,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  283.3511,    -99.00,     13.58,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  283.3931,    -99.00,     13.58,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  283.4344,    -99.00,     13.57,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  283.4761,    -99.00,     13.57,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  283.5181,    -99.00,     13.57,    -99.00,      0.00,      6.98,      0.00,    301.90,    340.05,    368.81,
  283.5594,    -99.00,     13.57,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  283.6011,    -99.00,     13.57,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  283.6427,    -99.00,     13.57,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  283.6845,    -99.00,     13.57,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
  283.7266,    -99.00,     13.57,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  283.7681,    -99.00,     13.57,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  283.8095,    -99.00,     13.57,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  283.8513,    -99.00,     13.58,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  283.8931,    -99.00,     13.58,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  283.9350,    -99.00,     13.58,    -99.00,      0.00,      6.92,      0.00,    301.90,    340.05,    368.81,
  283.9768,    -99.00,     13.58,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  284.0181,    -99.00,     13.58,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  284.0601,    -99.00,     13.59,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  284.1018,    -99.00,     13.59,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  284.1431,    -99.00,     13.59,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  284.1851,    -99.00,     13.59,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  284.2268,    -99.00,     13.59,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  284.2688,    -99.00,     13.59,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  284.3101,    -99.00,     13.59,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  284.3518,    -99.00,     13.59,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  284.3938,    -99.00,     13.59,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  284.4351,    -99.00,     13.58,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  284.4768,    -99.00,     13.60,    -99.00,      0.00,      7.49,      0.00,    301.90,    340.05,    368.81,
  284.5188,    -99.00,     13.60,    -99.00,      0.00,      7.60,      0.00,    301.90,    340.05,    368.81,
  284.5601,    -99.00,     13.60,    -99.00,      0.00,      7.60,      0.00,    301.90,    340.05,    368.81,
  284.6018,    -99.00,     13.60,    -99.00,      0.00,      7.59,      0.00,    301.90,    340.05,    368.81,
  284.6434,    -99.00,     13.61,    -99.00,      0.00,      7.58,      0.00,    301.90,    340.05,    368.81,
  284.6852,    -99.00,     13.61,    -99.00,      0.00,      7.58,      0.00,    301.90,    340.05,    368.81,
  284.7272,    -99.00,     13.61,    -99.00,      0.00,      7.59,      0.00,    301.90,    340.05,    368.81,
  284.7689,    -99.00,     13.59,    -99.00,      0.00,      6.99,      0.00,    301.90,    340.05,    368.81,
  284.8104,    -99.00,     13.60,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  284.8522,    -99.00,     13.60,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  284.8938,    -99.00,     13.60,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  284.9357,    -99.00,     13.59,    -99.00,      0.00,      6.93,      0.00,    301.90,    340.05,    368.81,
  284.9775,    -99.00,     13.59,    -99.00,      0.00,      6.94,      0.00,    301.90,    340.05,    368.81,
  285.0188,    -99.00,     13.59,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  285.0608,    -99.00,     13.59,    -99.00,      0.00,      6.95,      0.00,    301.90,    340.05,    368.81,
  285.1025,    -99.00,     13.59,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  285.1445,    -99.00,     13.58,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  285.1858,    -99.00,     13.58,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  285.2275,    -99.00,     13.58,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  285.2695,    -99.00,     13.58,    -99.00,      0.00,      6.96,      0.00,    301.90,    340.05,    368.81,
  285.3108,    -99.00,     13.58,    -99.00,      0.00,      6.97,      0.00,    301.90,    340.05,    368.81,
  285.3525,     11.53,     13.58,    -99.00,      0.03,      6.93,      0.00,    301.90,    340.05,    368.81,
  285.3945,     11.53,     13.60,    -99.00,      0.04,      7.21,      0.00,    301.90,    340.05,    368.81,
  285.4358,     11.53,     13.60,    -99.00,      0.00,      7.56,      0.00,    301.90,    340.05,    368.81,
  285.4775,    -99.00,     13.60,    -99.00,      0.00,      7.55,      0.00,    301.90,    340.05,    368.81,
  285.5195,    -99.00,     13.60,    -99.00,      0.00,      7.53,      0.00,    301.90,    340.05,    368.81,
  285.5615,    -99.00,     13.60,    -99.00,      0.00,      7.57,      0.00,    301.90,    340.05,    368.81,
  285.6032,    -99.00,     13.60,    -99.00,      0.00,      7.55,      0.00,    301.90,    340.05,    368.81,
  285.6445,    -99.00,     13.61,    -99.00,      0.00,      7.56,      0.00,    301.90,    340.05,    368.81,
  285.6865,    -99.00,     13.62,    -99.00,      0.00,      7.56,      0.00,    301.90,    340.05,    368.81,
  285.7279,    -99.00,     13.62,    -99.00,      0.00,      7.54,      0.00,    301.90,    340.05,    368.81,
  285.7693,    -99.00,     13.62,    -99.00,      0.00,      7.47,      0.00,    301.90,    340.05,    368.81,
  285.8111,    -99.00,     13.63,    -99.00,      0.00,      7.56,      0.00,    301.90,    340.05,    368.81,
  285.8530,    -99.00,     13.63,    -99.00,      0.00,      7.54,      0.00,    301.90,    340.05,    368.81,
  285.8945,    -99.00,     13.63,    -99.00,      0.00,      7.54,      0.00,    301.90,    340.05,    368.81,
  285.9366,    -99.00,     13.63,    -99.00,      0.00,      7.52,      0.00,    301.90,    340.05,    368.81,
  285.9782,    -99.00,     13.63,    -99.00,      0.00,      7.54,      0.00,    301.90,    340.05,    368.81,
  286.0202,    -99.00,     13.63,    -99.00,      0.00,      7.53,      0.00,    301.90,    340.05,    368.81,
  286.0615,    -99.00,     13.63,    -99.00,      0.00,      7.53,      0.00,    301.90,    340.05,    368.81,
  286.1032,    -99.00,     13.63,    -99.00,      0.00,      7.56,      0.00,    301.90,    340.05,    368.81,
  286.1452,    -99.00,     13.63,    -99.00,      0.00,      7.51,      0.00,    301.90,    340.05,    368.81,
  286.1865,    -99.00,     13.63,    -99.00,      0.00,      7.53,      0.00,    301.90,    340.05,    368.81,
  286.2282,    -99.00,     13.62,    -99.00,      0.00,      7.53,      0.00,    301.90,    340.05,    368.81,
  286.2702,     11.53,     13.62,    -99.00,      0.01,      7.52,      0.00,    301.90,    340.05,    368.81,
  286.3115,     11.53,     13.62,    -99.00,      0.01,      7.53,      0.00,    301.90,    340.05,    368.81,
  286.3532,     11.53,     13.62,    -99.00,      0.00,      7.24,      0.00,    301.90,    340.05,    368.81,
  286.3952,     11.54,     13.60,    -99.00,      0.10,      6.79,      0.00,    301.90,    340.05,    368.81,
  286.4372,     11.54,     13.60,    -99.00,      0.00,      6.90,      0.00,    301.90,    340.05,    368.81,
  286.4788,    -99.00,     13.60,    -99.00,      0.00,      6.90,      0.00,    301.90,    340.05,    368.81,
  286.5202,    -99.00,     13.60,    -99.00,      0.00,      6.90,      0.00,    301.90,    340.05,    368.81,
  286.5622,    -99.00,     13.60,    -99.00,      0.00,      6.90,      0.00,    301.90,    340.05,    368.81,
  286.6038,    -99.00,     13.60,    -99.00,      0.00,      6.90,      0.00,    301.90,    340.05,    368.81,
