$//SWIFT CR/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
94.750,7.84
94.792,7.84
94.833,7.84
94.875,7.84
94.917,7.84
94.958,7.84
95.000,7.84
95.042,7.47
95.083,7.47
95.125,7.47
95.167,7.47
95.208,7.47
95.250,7.47
95.292,7.47
95.333,7.47
95.375,7.47
95.417,7.47
95.458,7.47
95.500,7.47
95.542,7.47
95.583,7.47
95.625,7.47
95.667,7.47
95.708,7.47
95.750,7.47
95.792,7.47
95.833,7.47
95.875,7.47
95.917,7.47
95.958,7.47
96.000,7.47
96.042,7.63
96.083,7.63
96.125,7.63
96.167,7.63
96.208,7.63
96.250,7.63
96.292,7.63
96.333,7.63
96.375,7.63
96.417,7.63
96.458,7.63
96.500,7.63
96.542,7.63
96.583,7.63
96.625,7.63
96.667,7.63
96.708,7.63
96.750,7.63
96.792,7.63
96.833,7.63
96.875,7.63
96.917,7.63
96.958,7.63
97.000,7.63
97.042,7.52
97.083,7.52
97.125,7.52
97.167,7.52
97.208,7.52
97.250,7.52
97.292,7.52
97.333,7.52
97.375,7.52
97.417,7.52
97.458,7.52
97.500,7.52
97.542,7.52
97.583,7.52
97.625,7.52
97.667,7.52
97.708,7.52
97.750,7.52
97.792,7.52
97.833,7.52
97.875,7.52
97.917,7.52
97.958,7.52
98.000,7.52
98.042,6.69
98.083,6.69
98.125,6.69
98.167,6.69
98.208,6.69
98.250,6.69
98.292,6.69
98.333,6.69
98.375,6.69
98.417,6.69
98.458,6.69
98.500,6.69
98.542,6.69
98.583,6.69
98.625,6.69
98.667,6.69
98.708,6.69
98.750,6.69
98.792,6.69
98.833,6.69
98.875,6.69
98.917,6.69
98.958,6.69
99.000,6.69
99.042,6.15
99.083,6.15
99.125,6.15
99.167,6.15
99.208,6.15
99.250,6.15
99.292,6.15
99.333,6.15
99.375,6.15
99.417,6.15
99.458,6.15
99.500,6.15
99.542,6.15
99.583,6.15
99.625,6.15
99.667,6.15
99.708,6.15
99.750,6.15
99.792,6.15
99.833,6.15
99.875,6.15
99.917,6.15
99.958,6.15
100.000,6.15
100.042,6.14
100.083,6.14
100.125,6.14
100.167,6.14
100.208,6.14
100.250,6.14
100.292,6.14
100.333,6.14
100.375,6.14
100.417,6.14
100.458,6.14
100.500,6.14
100.542,6.14
100.583,6.14
100.625,6.14
100.667,6.14
100.708,6.14
100.750,6.14
100.792,6.14
100.833,6.14
100.875,6.14
100.917,6.14
100.958,6.14
101.000,6.14
101.042,6.37
101.083,6.37
101.125,6.37
101.167,6.37
101.208,6.37
101.250,6.37
101.292,6.37
101.333,6.37
101.375,6.37
101.417,6.37
101.458,6.37
101.500,6.37
101.542,6.37
101.583,6.37
101.625,6.37
101.667,6.37
101.708,6.37
101.750,6.37
101.792,6.37
101.833,6.37
101.875,6.37
101.917,6.37
101.958,6.37
102.000,6.37
102.042,6.03
102.083,6.03
102.125,6.03
102.167,6.03
102.208,6.03
102.250,6.03
102.292,6.03
102.333,6.03
102.375,6.03
102.417,6.03
102.458,6.03
102.500,6.03
102.542,6.03
102.583,6.03
102.625,6.03
102.667,6.03
102.708,6.03
102.750,6.03
102.792,6.03
102.833,6.03
102.875,6.03
102.917,6.03
102.958,6.03
103.000,6.03
103.042,5.15
103.083,5.15
103.125,5.15
103.167,5.15
103.208,5.15
103.250,5.15
103.292,5.15
103.333,5.15
103.375,5.15
103.417,5.15
103.458,5.15
103.500,5.15
103.542,5.15
103.583,5.15
103.625,5.15
103.667,5.15
103.708,5.15
103.750,5.15
103.792,5.15
103.833,5.15
103.875,5.15
103.917,5.15
103.958,5.15
104.000,5.15
104.042,4.60
104.083,4.60
104.125,4.60
104.167,4.60
104.208,4.60
104.250,4.60
104.292,4.60
104.333,4.60
104.375,4.60
104.417,4.60
104.458,4.60
104.500,4.60
104.542,4.60
104.583,4.60
104.625,4.60
104.667,4.60
104.708,4.60
104.750,4.60
104.792,4.60
104.833,4.60
104.875,4.60
104.917,4.60
104.958,4.60
105.000,4.60
105.042,4.72
105.083,4.72
105.125,4.72
105.167,4.72
105.208,4.72
105.250,4.72
105.292,4.72
105.333,4.72
105.375,4.72
105.417,4.72
105.458,4.72
105.500,4.72
105.542,4.72
105.583,4.72
105.625,4.72
105.667,4.72
105.708,4.72
105.750,4.72
105.792,4.72
105.833,4.72
105.875,4.72
105.917,4.72
105.958,4.72
106.000,4.72
106.042,5.28
106.083,5.28
106.125,5.28
106.167,5.28
106.208,5.28
106.250,5.28
106.292,5.28
106.333,5.28
106.375,5.28
106.417,5.28
106.458,5.28
106.500,5.28
106.542,5.28
106.583,5.28
106.625,5.28
106.667,5.28
106.708,5.28
106.750,5.28
106.792,5.28
106.833,5.28
106.875,5.28
106.917,5.28
106.958,5.28
107.000,5.28
