$//STUART FORK/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
95.208,7.23
95.250,7.23
95.292,7.23
95.333,7.23
95.375,7.23
95.417,7.23
95.458,7.23
95.500,7.23
95.542,7.23
95.583,7.23
95.625,7.23
95.667,7.23
95.708,7.23
95.750,7.23
95.792,7.23
95.833,7.23
95.875,7.23
95.917,7.23
95.958,7.23
96.000,7.23
96.042,7.37
96.083,7.37
96.125,7.37
96.167,7.37
96.208,7.37
96.250,7.37
96.292,7.37
96.333,7.37
96.375,7.37
96.417,7.37
96.458,7.37
96.500,7.37
96.542,7.37
96.583,7.37
96.625,7.37
96.667,7.37
96.708,7.37
96.750,7.37
96.792,7.37
96.833,7.37
96.875,7.37
96.917,7.37
96.958,7.37
97.000,7.37
97.042,7.27
97.083,7.27
97.125,7.27
97.167,7.27
97.208,7.27
97.250,7.27
97.292,7.27
97.333,7.27
97.375,7.27
97.417,7.27
97.458,7.27
97.500,7.27
97.542,7.27
97.583,7.27
97.625,7.27
97.667,7.27
97.708,7.27
97.750,7.27
97.792,7.27
97.833,7.27
97.875,7.27
97.917,7.27
97.958,7.27
98.000,7.27
98.042,6.48
98.083,6.48
98.125,6.48
98.167,6.48
98.208,6.48
98.250,6.48
98.292,6.48
98.333,6.48
98.375,6.48
98.417,6.48
98.458,6.48
98.500,6.48
98.542,6.48
98.583,6.48
98.625,6.48
98.667,6.48
98.708,6.48
98.750,6.48
98.792,6.48
98.833,6.48
98.875,6.48
98.917,6.48
98.958,6.48
99.000,6.48
99.042,5.97
99.083,5.97
99.125,5.97
99.167,5.97
99.208,5.97
99.250,5.97
99.292,5.97
99.333,5.97
99.375,5.97
99.417,5.97
99.458,5.97
99.500,5.97
99.542,5.97
99.583,5.97
99.625,5.97
99.667,5.97
99.708,5.97
99.750,5.97
99.792,5.97
99.833,5.97
99.875,5.97
99.917,5.97
99.958,5.97
100.000,5.97
100.042,5.96
100.083,5.96
100.125,5.96
100.167,5.96
100.208,5.96
100.250,5.96
100.292,5.96
100.333,5.96
100.375,5.96
100.417,5.96
100.458,5.96
100.500,5.96
100.542,5.96
100.583,5.96
100.625,5.96
100.667,5.96
100.708,5.96
100.750,5.96
100.792,5.96
100.833,5.96
100.875,5.96
100.917,5.96
100.958,5.96
101.000,5.96
101.042,6.18
101.083,6.18
101.125,6.18
101.167,6.18
101.208,6.18
101.250,6.18
101.292,6.18
101.333,6.18
101.375,6.18
101.417,6.18
101.458,6.18
101.500,6.18
101.542,6.18
101.583,6.18
101.625,6.18
101.667,6.18
101.708,6.18
101.750,6.18
101.792,6.18
101.833,6.18
101.875,6.18
101.917,6.18
101.958,6.18
102.000,6.18
102.042,5.86
102.083,5.86
102.125,5.86
102.167,5.86
102.208,5.86
102.250,5.86
