JDAY,SEG   2,SEG   3,SEG   4,SEG   5,SEG   6,SEG   7,SEG   8,SEG   9,SEG  10,SEG  11,SEG  12,SEG  13,SEG  14,SEG  15,SEG  16,SEG  17,SEG  18,SEG  19,SEG  20,SEG  21,SEG  22,SEG  23,SEG  24,SEG  25,SEG  26,SEG  27,SEG  28,SEG  29,SEG  30,SEG  31,SEG  32,SEG  33,SEG  34,SEG  35,SEG  36,SEG  37,SEG  38,SEG  39,SEG  40,SEG  41,SEG  42,SEG  43,SEG  44,SEG  45,SEG  46,SEG  47,SEG  48,SEG  49,SEG  50,SEG  51,SEG  52,SEG  55,SEG  56,SEG  57,SEG  58,SEG  61,SEG  62,SEG  63,SEG  64,SEG  65,SEG  66,SEG  67,SEG  68,SEG  69,SEG  70,SEG  73,SEG  74,SEG  75,SEG  76,SEG  77,SEG  78,SEG  79,SEG  80,SEG  81,SEG  82,SEG
    83.843, 709.832, 709.833, 709.833, 709.833, 709.833, 709.833, 709.833, 709.833, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.833, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 709.832, 708.874, 709.833, 709.833, 709.833, 709.832, 709.832, 709.832, 709.832, 709.833, 709.832, 709.832, 709.832, 709.832, 709.832, 709.833, 709.833, 709.833, 709.833, 709.833, 709.833, 709.833, 709.833, 709.833, 709.832,
    83.886, 709.835, 709.835, 709.836, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 708.874, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835, 709.835,
    83.929, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 708.874, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838, 709.838,
    83.967, 709.840, 709.841, 709.841, 709.841, 709.841, 709.841, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 708.874, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840, 709.840,
    84.003, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.843, 709.842, 709.843, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 708.874, 709.843, 709.843, 709.843, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.843, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842, 709.842,
    84.049, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 708.874, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845, 709.845,
    84.093, 709.847, 709.847, 709.848, 709.848, 709.848, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 708.874, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847, 709.848, 709.848, 709.848, 709.848, 709.847, 709.847, 709.847, 709.847, 709.847, 709.847,
    84.137, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.849, 709.849, 709.849, 708.874, 709.850, 709.850, 709.850, 709.850, 709.849, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850, 709.850,
    84.179, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 708.874, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852, 709.852,
    84.220, 709.854, 709.855, 709.855, 709.855, 709.855, 709.855, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 708.874, 709.855, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.855, 709.855, 709.855, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854, 709.854,
    84.262, 709.856, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 708.874, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857, 709.857,
    84.304, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 708.874, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859, 709.859,
    84.345, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 708.874, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861, 709.861,
    84.387, 709.863, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 708.874, 709.863, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864, 709.864,
    84.429, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 708.874, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866, 709.866,
    84.466, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 708.874, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868, 709.868,
    84.509, 709.871, 709.871, 709.871, 709.871, 709.871, 709.871, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 708.874, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870, 709.871, 709.871, 709.871, 709.871, 709.870, 709.870, 709.870, 709.870, 709.870, 709.870,
    84.546, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.873, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 708.874, 709.873, 709.873, 709.873, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872, 709.872,
    84.590, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 708.874, 709.875, 709.875, 709.875, 709.874, 709.874, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875, 709.875,
    84.634, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.878, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 708.874, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.877, 709.878, 709.878, 709.878, 709.878, 709.877, 709.877, 709.877, 709.877,
    84.676, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.879, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 708.874, 709.879, 709.879, 709.879, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880, 709.880,
    84.717, 709.881, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 708.874, 709.882, 709.882, 709.882, 709.881, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882, 709.882,
    84.759, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 708.874, 709.884, 709.884, 709.884, 709.883, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884, 709.884,
    84.797, 709.887, 709.887, 709.887, 709.887, 709.887, 709.887, 709.887, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 708.874, 709.887, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886, 709.886,
    84.842, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 708.874, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889, 709.889,
    84.881, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 708.874, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891, 709.891,
    84.927, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.893, 709.893, 709.893, 709.893, 709.893, 709.894, 709.894, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.894, 709.894, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 708.874, 709.894, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.893, 709.894, 709.893, 709.893, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894, 709.894,
    84.970, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 708.874, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896, 709.896,
    85.012, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 708.874, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.898, 709.899, 709.898, 709.898, 709.898, 709.899, 709.899, 709.898, 709.898, 709.898, 709.898,
    85.054, 709.900, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 708.874, 709.901, 709.901, 709.901, 709.900, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901, 709.901,
    85.092, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 708.874, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903, 709.903,
    85.131, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.905, 709.905, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.905, 709.905, 709.905, 709.905, 709.905, 708.874, 709.906, 709.906, 709.905, 709.905, 709.905, 709.905, 709.905, 709.905, 709.905, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906, 709.906,
    85.177, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 708.874, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.908, 709.909, 709.908, 709.908, 709.909, 709.909, 709.909, 709.909, 709.909, 709.909, 709.909, 709.909, 709.909, 709.908,
    85.221, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 708.874, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911, 709.911,
    85.253, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 708.874, 709.914, 709.913, 709.913, 709.912, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913, 709.913,
