$//TRINITY RIVER/TEMP-WATER//1HOUR/sactrn_bc_script/
      JDAY,TEMP-WATER(C)
123.833,11.85
123.875,11.85
123.917,11.85
123.958,11.85
124.000,11.85
124.042,12.82
124.083,12.82
124.125,12.82
124.167,12.82
124.208,12.82
124.250,12.82
124.292,12.82
124.333,12.82
124.375,12.82
124.417,12.82
124.458,12.82
124.500,12.82
124.542,12.82
124.583,12.82
124.625,12.82
124.667,12.82
124.708,12.82
124.750,12.82
124.792,12.82
124.833,12.82
124.875,12.82
124.917,12.82
124.958,12.82
125.000,12.82
125.042,13.45
125.083,13.45
125.125,13.45
125.167,13.45
125.208,13.45
125.250,13.45
125.292,13.45
125.333,13.45
125.375,13.45
125.417,13.45
125.458,13.45
125.500,13.45
125.542,13.45
125.583,13.45
125.625,13.45
125.667,13.45
125.708,13.45
125.750,13.45
125.792,13.45
125.833,13.45
125.875,13.45
125.917,13.45
125.958,13.45
126.000,13.45
126.042,13.48
126.083,13.48
126.125,13.48
126.167,13.48
126.208,13.48
126.250,13.48
126.292,13.48
126.333,13.48
126.375,13.48
126.417,13.48
126.458,13.48
126.500,13.48
126.542,13.48
126.583,13.48
126.625,13.48
126.667,13.48
126.708,13.48
126.750,13.48
126.792,13.48
126.833,13.48
126.875,13.48
126.917,13.48
126.958,13.48
127.000,13.48
127.042,13.11
127.083,13.11
127.125,13.11
127.167,13.11
127.208,13.11
127.250,13.11
127.292,13.11
127.333,13.11
127.375,13.11
127.417,13.11
127.458,13.11
127.500,13.11
127.542,13.11
127.583,13.11
127.625,13.11
127.667,13.11
127.708,13.11
127.750,13.11
127.792,13.11
127.833,13.11
127.875,13.11
127.917,13.11
127.958,13.11
128.000,13.11
128.042,12.77
128.083,12.77
128.125,12.77
128.167,12.77
128.208,12.77
128.250,12.77
128.292,12.77
128.333,12.77
128.375,12.77
128.417,12.77
128.458,12.77
128.500,12.77
128.542,12.77
128.583,12.77
128.625,12.77
128.667,12.77
128.708,12.77
128.750,12.77
128.792,12.77
128.833,12.77
128.875,12.77
128.917,12.77
128.958,12.77
129.000,12.77
129.042,12.77
129.083,12.77
129.125,12.77
129.167,12.77
129.208,12.77
129.250,12.77
129.292,12.77
129.333,12.77
129.375,12.77
129.417,12.77
129.458,12.77
129.500,12.77
129.542,12.77
129.583,12.77
129.625,12.77
129.667,12.77
129.708,12.77
129.750,12.77
129.792,12.77
129.833,12.77
129.875,12.77
129.917,12.77
129.958,12.77
130.000,12.77
130.042,12.86
130.083,12.86
130.125,12.86
130.167,12.86
130.208,12.86
130.250,12.86
130.292,12.86
130.333,12.86
130.375,12.86
130.417,12.86
130.458,12.86
130.500,12.86
130.542,12.86
130.583,12.86
130.625,12.86
130.667,12.86
130.708,12.86
130.750,12.86
130.792,12.86
130.833,12.86
130.875,12.86
130.917,12.86
130.958,12.86
131.000,12.86
131.042,12.91
131.083,12.91
131.125,12.91
131.167,12.91
131.208,12.91
131.250,12.91
131.292,12.91
131.333,12.91
131.375,12.91
131.417,12.91
131.458,12.91
131.500,12.91
131.542,12.91
131.583,12.91
131.625,12.91
131.667,12.91
131.708,12.91
131.750,12.91
131.792,12.91
131.833,12.91
131.875,12.91
131.917,12.91
131.958,12.91
132.000,12.91
132.042,12.63
132.083,12.63
132.125,12.63
132.167,12.63
132.208,12.63
132.250,12.63
132.292,12.63
132.333,12.63
132.375,12.63
132.417,12.63
132.458,12.63
132.500,12.63
132.542,12.63
132.583,12.63
132.625,12.63
132.667,12.63
132.708,12.63
132.750,12.63
132.792,12.63
132.833,12.63
132.875,12.63
132.917,12.63
132.958,12.63
